,stn,year,mo,da,temp,max,min
0,370540,1970,7,27,71.0,88.0,61.0
1,370540,1970,2,14,38.4,45.0,34.0
2,370540,1970,3,28,61.6,70.0,50.0
3,370540,1970,6,1,58.9,72.0,43.0
4,370540,1970,6,30,65.3,79.0,57.0
5,370540,1970,7,4,74.0,86.0,63.0
6,370540,1970,11,16,40.2,54.0,32.0
7,370540,1970,11,20,39.7,45.0,32.0
8,370540,1970,1,4,32.9,37.0,27.0
9,370540,1970,2,18,37.2,50.0,30.0
10,370540,1970,4,24,59.2,68.0,50.0
11,370540,1970,5,18,58.6,68.0,48.0
12,370540,1970,6,18,65.1,75.0,54.0
13,370540,1970,7,3,70.9,82.0,57.0
14,370540,1970,7,22,70.2,81.0,63.0
15,370540,1970,8,11,74.6,84.0,63.0
16,370540,1970,8,17,68.6,79.0,55.0
17,370540,1970,8,28,59.2,63.0,55.0
18,370540,1970,10,21,48.9,54.0,45.0
19,370540,1970,10,25,53.0,70.0,37.0
20,370540,1970,11,28,38.8,43.0,34.0
21,370540,1970,1,8,28.0,32.0,25.0
22,370540,1970,4,29,62.7,84.0,48.0
23,370540,1970,7,1,66.2,81.0,50.0
24,370540,1970,7,12,76.8,86.0,66.0
25,370540,1970,7,23,72.8,84.0,59.0
26,370540,1970,11,21,44.1,48.0,41.0
27,370540,1970,1,1,5.6,18.0,-4.0
28,370540,1970,1,28,29.6,41.0,19.0
29,370540,1970,2,3,24.3,28.0,19.0
30,370540,1970,3,25,41.9,57.0,25.0
31,370540,1970,4,11,59.4,72.0,48.0
32,370540,1970,4,13,67.6,93.0,54.0
33,370540,1970,4,28,67.2,82.0,48.0
34,370540,1970,5,2,66.3,86.0,46.0
35,370540,1970,5,5,68.3,84.0,52.0
36,370540,1970,6,10,57.1,66.0,46.0
37,370540,1970,6,22,63.6,73.0,52.0
38,370540,1970,6,28,67.6,81.0,55.0
39,370540,1970,7,2,75.7,88.0,54.0
40,370540,1970,7,7,78.3,91.0,59.0
41,370540,1970,7,11,77.6,90.0,66.0
42,370540,1970,7,13,77.0,90.0,61.0
43,370540,1970,7,15,68.0,84.0,50.0
44,370540,1970,7,24,75.1,90.0,57.0
45,370540,1970,7,30,65.7,77.0,59.0
46,370540,1970,8,2,75.0,84.0,61.0
47,370540,1970,8,12,74.4,88.0,63.0
48,370540,1970,9,3,65.8,75.0,59.0
49,370540,1970,9,11,58.6,73.0,41.0
50,370540,1970,9,13,61.6,79.0,45.0
51,370540,1970,9,14,59.8,73.0,52.0
52,370540,1970,9,15,61.9,73.0,48.0
53,370540,1970,10,4,52.7,63.0,39.0
54,370540,1970,10,11,43.0,64.0,32.0
55,370540,1970,10,18,35.5,54.0,23.0
56,370540,1970,10,19,39.3,57.0,25.0
57,370540,1970,11,11,39.9,61.0,27.0
58,370540,1970,11,22,41.8,46.0,34.0
59,370540,1970,12,13,15.7,23.0,9.0
60,370540,1970,12,21,30.1,32.0,27.0
61,370540,1970,12,29,27.0,37.0,19.0
62,370540,1970,1,3,28.0,30.0,19.0
63,370540,1970,1,12,15.8,27.0,9.0
64,370540,1970,1,13,18.0,28.0,7.0
65,370540,1970,1,15,26.0,43.0,14.0
66,370540,1970,1,16,38.5,55.0,25.0
67,370540,1970,1,17,35.9,48.0,27.0
68,370540,1970,1,25,24.0,27.0,21.0
69,370540,1970,1,29,32.1,45.0,25.0
70,370540,1970,2,6,37.0,50.0,28.0
71,370540,1970,2,10,30.4,48.0,14.0
72,370540,1970,2,13,33.8,37.0,30.0
73,370540,1970,2,15,36.4,46.0,30.0
74,370540,1970,2,16,33.2,36.0,30.0
75,370540,1970,2,23,30.0,36.0,25.0
76,370540,1970,3,4,36.7,45.0,32.0
77,370540,1970,3,5,39.6,46.0,34.0
78,370540,1970,3,6,34.4,37.0,32.0
79,370540,1970,3,16,35.2,41.0,30.0
80,370540,1970,3,17,36.4,43.0,28.0
81,370540,1970,3,19,36.7,45.0,32.0
82,370540,1970,3,20,38.8,50.0,27.0
83,370540,1970,3,26,48.9,66.0,27.0
84,370540,1970,3,27,56.9,73.0,36.0
85,370540,1970,3,29,61.4,77.0,46.0
86,370540,1970,4,2,43.4,54.0,36.0
87,370540,1970,4,3,43.2,54.0,32.0
88,370540,1970,4,5,48.0,63.0,36.0
89,370540,1970,4,9,52.5,63.0,41.0
90,370540,1970,4,12,62.5,79.0,43.0
91,370540,1970,4,15,53.2,64.0,41.0
92,370540,1970,4,16,53.3,66.0,39.0
93,370540,1970,4,17,53.4,68.0,39.0
94,370540,1970,4,21,47.8,59.0,34.0
95,370540,1970,4,22,53.2,68.0,36.0
96,370540,1970,4,26,63.0,77.0,45.0
97,370540,1970,4,27,63.7,81.0,45.0
98,370540,1970,4,30,65.4,81.0,46.0
99,370540,1970,5,1,62.8,81.0,45.0
100,370540,1970,5,3,68.2,82.0,52.0
101,370540,1970,5,4,67.4,86.0,50.0
102,370540,1970,5,9,56.4,70.0,41.0
103,370540,1970,5,10,62.0,72.0,39.0
104,370540,1970,5,13,64.9,79.0,50.0
105,370540,1970,5,21,56.8,70.0,43.0
106,370540,1970,5,25,63.6,73.0,54.0
107,370540,1970,5,27,54.5,63.0,45.0
108,370540,1970,5,29,54.2,64.0,39.0
109,370540,1970,6,4,63.9,75.0,54.0
110,370540,1970,6,5,68.1,79.0,52.0
111,370540,1970,6,6,69.8,81.0,54.0
112,370540,1970,6,11,60.6,72.0,46.0
113,370540,1970,6,12,62.0,75.0,43.0
114,370540,1970,6,13,66.2,79.0,50.0
115,370540,1970,6,20,63.1,70.0,59.0
116,370540,1970,7,5,74.3,90.0,54.0
117,370540,1970,7,6,77.5,93.0,55.0
118,370540,1970,7,8,75.2,91.0,57.0
119,370540,1970,7,9,73.1,88.0,57.0
120,370540,1970,7,10,77.7,91.0,57.0
121,370540,1970,7,16,75.1,88.0,59.0
122,370540,1970,7,18,79.4,95.0,61.0
123,370540,1970,7,19,81.9,97.0,63.0
124,370540,1970,7,25,73.4,90.0,57.0
125,370540,1970,7,31,73.9,84.0,57.0
126,370540,1970,8,1,74.1,88.0,61.0
127,370540,1970,8,3,74.8,86.0,61.0
128,370540,1970,8,4,75.5,88.0,57.0
129,370540,1970,8,9,68.4,81.0,57.0
130,370540,1970,8,10,72.1,84.0,61.0
131,370540,1970,8,16,67.8,79.0,57.0
132,370540,1970,8,18,70.4,82.0,59.0
133,370540,1970,8,19,72.9,86.0,57.0
134,370540,1970,8,22,69.8,79.0,63.0
135,370540,1970,8,23,69.5,79.0,63.0
136,370540,1970,8,24,69.4,79.0,57.0
137,370540,1970,8,25,69.2,82.0,57.0
138,370540,1970,8,29,57.4,68.0,52.0
139,370540,1970,8,30,56.9,64.0,46.0
140,370540,1970,9,5,67.5,81.0,54.0
141,370540,1970,9,10,53.0,68.0,36.0
142,370540,1970,9,12,62.4,77.0,46.0
143,370540,1970,9,16,61.7,77.0,43.0
144,370540,1970,9,17,62.6,73.0,48.0
145,370540,1970,9,18,61.4,73.0,48.0
146,370540,1970,9,20,60.8,73.0,48.0
147,370540,1970,9,22,62.6,79.0,43.0
148,370540,1970,9,25,54.6,68.0,41.0
149,370540,1970,10,2,50.6,63.0,36.0
150,370540,1970,10,3,46.9,59.0,39.0
151,370540,1970,10,5,54.1,61.0,46.0
152,370540,1970,10,10,43.9,59.0,32.0
153,370540,1970,10,12,49.4,64.0,30.0
154,370540,1970,10,13,50.0,61.0,36.0
155,370540,1970,10,16,36.7,41.0,32.0
156,370540,1970,10,27,49.8,55.0,46.0
157,370540,1970,10,31,40.0,54.0,32.0
158,370540,1970,11,2,48.1,70.0,32.0
159,370540,1970,11,6,44.5,57.0,28.0
160,370540,1970,11,13,35.1,50.0,25.0
161,370540,1970,11,14,37.6,54.0,23.0
162,370540,1970,11,15,35.5,39.0,25.0
163,370540,1970,11,17,47.8,64.0,36.0
164,370540,1970,11,18,44.4,57.0,32.0
165,370540,1970,11,23,43.4,46.0,39.0
166,370540,1970,11,24,44.0,48.0,41.0
167,370540,1970,11,25,41.5,43.0,39.0
168,370540,1970,11,26,37.9,41.0,36.0
169,370540,1970,11,30,41.2,54.0,32.0
170,370540,1970,12,12,25.7,28.0,21.0
171,370540,1970,12,14,17.5,32.0,3.0
172,370540,1970,12,15,27.7,39.0,12.0
173,370540,1970,12,17,30.7,43.0,21.0
174,370540,1970,12,23,20.8,23.0,19.0
175,370540,1970,12,27,26.9,30.0,25.0
176,370540,1970,2,27,31.5,34.0,28.0
177,370540,1970,11,9,39.2,50.0,30.0
178,370540,1970,12,20,29.5,30.0,28.0
179,370540,1970,1,19,28.0,30.0,27.0
180,370540,1970,3,10,23.7,28.0,18.0
181,370540,1970,4,8,48.4,57.0,39.0
182,370540,1970,12,8,21.8,25.0,21.0
183,370540,1970,12,24,25.5,28.0,21.0
184,370540,1970,1,14,19.1,32.0,10.0
185,370540,1970,2,2,20.5,23.0,18.0
186,370540,1970,12,9,24.0,39.0,21.0
187,370540,1970,3,1,36.4,37.0,36.0
188,370540,1970,3,13,34.5,39.0,32.0
189,370540,1970,4,18,57.8,68.0,50.0
190,370540,1970,9,27,56.2,72.0,45.0
191,370540,1970,8,27,65.4,75.0,57.0
192,370540,1970,9,2,59.4,64.0,54.0
193,370540,1970,1,6,32.7,34.0,23.0
194,370540,1970,4,1,41.7,45.0,37.0
195,370540,1970,5,14,59.0,64.0,54.0
196,370540,1970,5,17,59.1,72.0,43.0
197,370540,1970,8,14,66.3,70.0,63.0
198,370540,1970,8,15,66.0,73.0,63.0
199,370540,1970,10,8,45.7,50.0,41.0
200,370540,1970,3,12,32.3,34.0,30.0
201,370540,1970,3,21,45.6,57.0,32.0
202,370540,1970,4,6,49.7,68.0,39.0
203,370540,1970,5,24,63.6,73.0,55.0
204,370540,1970,6,3,61.0,70.0,52.0
205,370540,1970,8,20,74.1,82.0,64.0
206,370540,1970,8,31,54.7,57.0,54.0
207,370540,1970,9,7,60.9,75.0,50.0
208,370540,1970,9,8,56.0,66.0,50.0
209,370540,1970,9,28,51.0,55.0,50.0
210,370540,1970,10,20,50.9,61.0,36.0
211,370540,1970,11,7,42.3,61.0,32.0
212,370540,1970,1,5,33.5,37.0,32.0
213,370540,1970,1,21,30.5,32.0,27.0
214,370540,1970,2,17,35.6,48.0,30.0
215,370540,1970,3,15,37.9,41.0,36.0
216,370540,1970,3,18,44.2,61.0,36.0
217,370540,1970,4,7,44.4,48.0,43.0
218,370540,1970,4,23,58.4,72.0,37.0
219,370540,1970,5,11,61.0,75.0,48.0
220,370540,1970,5,12,65.0,75.0,55.0
221,370540,1970,5,15,57.8,66.0,54.0
222,370540,1970,5,19,57.1,64.0,54.0
223,370540,1970,5,22,61.1,72.0,52.0
224,370540,1970,5,23,61.7,70.0,52.0
225,370540,1970,6,2,62.5,73.0,52.0
226,370540,1970,6,7,63.1,72.0,55.0
227,370540,1970,6,14,67.8,81.0,55.0
228,370540,1970,6,15,67.6,79.0,57.0
229,370540,1970,6,16,66.6,77.0,59.0
230,370540,1970,6,17,65.1,72.0,59.0
231,370540,1970,6,21,59.6,66.0,57.0
