,stn,year,mo,da,temp,max,min
0,726055,1969,2,19,34.2,37.0,32.0
1,726055,1969,1,1,22.0,28.9,8.1
2,726055,1969,1,2,14.6,19.9,9.0
3,726055,1969,1,3,17.4,26.1,10.9
4,726055,1969,1,4,18.0,27.0,10.9
5,726055,1969,1,5,12.6,26.1,0.0
6,726055,1969,1,6,15.1,30.0,4.1
7,726055,1969,1,7,35.7,39.0,32.0
8,726055,1969,1,8,27.9,32.0,24.1
9,726055,1969,1,9,19.1,25.0,14.0
10,726055,1969,1,10,22.9,26.1,18.0
11,726055,1969,1,11,17.8,25.0,10.0
12,726055,1969,1,12,22.0,30.9,15.1
13,726055,1969,1,13,26.3,33.1,22.1
14,726055,1969,1,14,29.4,33.1,27.0
15,726055,1969,1,15,24.9,32.0,19.0
16,726055,1969,1,16,21.9,32.0,13.1
17,726055,1969,1,17,21.4,32.0,13.1
18,726055,1969,1,18,34.5,39.0,30.9
19,726055,1969,1,19,39.0,41.0,37.0
20,726055,1969,1,20,30.8,37.0,26.1
21,726055,1969,1,21,26.7,35.1,19.9
22,726055,1969,1,22,28.9,41.0,19.9
23,726055,1969,1,23,31.5,45.0,21.0
24,726055,1969,1,24,37.7,39.9,35.1
25,726055,1969,1,25,38.6,45.0,35.1
26,726055,1969,1,26,28.9,36.0,26.1
27,726055,1969,1,27,19.1,24.1,14.0
28,726055,1969,1,28,10.8,23.0,2.1
29,726055,1969,1,29,17.2,22.1,10.0
30,726055,1969,1,30,26.0,32.0,22.1
31,726055,1969,1,31,35.6,43.0,32.0
32,726055,1969,2,1,28.9,35.1,23.0
33,726055,1969,2,2,28.1,35.1,19.0
34,726055,1969,2,3,33.1,35.1,30.0
35,726055,1969,2,4,24.2,30.9,16.0
36,726055,1969,2,5,13.9,19.0,10.0
37,726055,1969,2,6,15.3,30.0,6.1
38,726055,1969,2,7,21.3,30.9,9.0
39,726055,1969,2,8,19.1,28.9,10.0
40,726055,1969,2,9,25.0,30.0,19.0
41,726055,1969,2,10,31.3,35.1,28.0
42,726055,1969,2,11,25.5,37.0,16.0
43,726055,1969,2,12,27.5,35.1,21.0
44,726055,1969,2,13,29.4,33.1,26.1
45,726055,1969,2,14,20.2,30.0,14.0
46,726055,1969,2,15,14.9,25.0,9.0
47,726055,1969,2,16,17.9,28.9,8.1
48,726055,1969,2,17,19.2,30.0,8.1
49,726055,1969,2,18,28.2,36.0,21.0
50,726055,1969,2,20,35.9,42.1,33.1
51,726055,1969,2,21,35.4,37.0,33.1
52,726055,1969,2,22,31.5,36.0,26.1
53,726055,1969,2,23,29.1,35.1,22.1
54,726055,1969,2,24,32.1,35.1,27.0
55,726055,1969,2,25,27.3,28.9,26.1
56,726055,1969,2,26,28.5,32.0,26.1
57,726055,1969,2,27,26.1,30.0,23.0
58,726055,1969,2,28,26.0,28.9,22.1
59,726055,1969,3,1,24.9,32.0,19.9
60,726055,1969,3,2,27.1,34.0,17.1
61,726055,1969,3,3,32.0,35.1,28.9
62,726055,1969,3,4,32.3,39.0,25.0
63,726055,1969,3,5,19.3,28.9,12.0
64,726055,1969,3,6,17.8,32.0,8.1
65,726055,1969,3,7,21.7,28.9,15.1
66,726055,1969,3,8,23.7,32.0,16.0
67,726055,1969,3,9,25.4,35.1,15.1
68,726055,1969,3,10,28.0,37.0,19.9
69,726055,1969,3,11,27.1,32.0,23.0
70,726055,1969,3,12,27.0,39.9,19.0
71,726055,1969,3,13,32.3,41.0,28.0
72,726055,1969,3,14,33.4,37.0,26.1
73,726055,1969,3,15,34.6,41.0,28.9
74,726055,1969,3,16,34.7,41.0,28.9
75,726055,1969,3,17,30.8,39.9,21.0
76,726055,1969,3,18,34.9,41.0,28.9
77,726055,1969,3,19,36.2,37.0,35.1
78,726055,1969,3,20,34.2,37.0,32.0
79,726055,1969,3,21,37.1,43.0,35.1
80,726055,1969,3,22,37.0,43.0,30.0
81,726055,1969,3,23,38.1,50.9,28.9
82,726055,1969,3,24,37.7,53.1,25.0
83,726055,1969,3,25,40.0,44.1,37.0
84,726055,1969,3,26,41.7,46.9,37.0
85,726055,1969,3,27,37.5,42.1,33.1
86,726055,1969,3,28,34.3,44.1,26.1
87,726055,1969,3,29,40.1,54.0,30.0
88,726055,1969,3,30,33.3,44.1,27.0
89,726055,1969,3,31,27.2,33.1,22.1
90,726055,1969,4,1,27.3,39.9,18.0
91,726055,1969,4,2,41.8,46.9,35.1
92,726055,1969,4,3,33.7,43.0,25.0
93,726055,1969,4,4,38.5,52.0,28.0
94,726055,1969,4,5,47.5,57.9,43.0
95,726055,1969,4,6,41.3,48.0,37.0
96,726055,1969,4,7,42.7,62.1,28.9
97,726055,1969,4,8,44.9,53.1,37.9
98,726055,1969,4,9,37.7,48.0,25.0
99,726055,1969,4,10,53.7,63.0,44.1
100,726055,1969,4,11,50.5,57.9,42.1
101,726055,1969,4,12,40.0,46.9,30.9
102,726055,1969,4,13,41.4,55.9,27.0
103,726055,1969,4,14,52.3,70.9,37.9
104,726055,1969,4,15,50.4,61.0,37.9
105,726055,1969,4,16,50.7,64.0,39.0
106,726055,1969,4,17,62.8,73.9,55.0
107,726055,1969,4,18,64.9,77.0,55.9
108,726055,1969,4,19,40.0,53.1,37.0
109,726055,1969,4,20,37.8,46.9,33.1
110,726055,1969,4,21,38.5,48.9,30.0
111,726055,1969,4,22,42.0,46.0,37.0
112,726055,1969,4,23,46.8,54.0,42.1
113,726055,1969,4,24,40.8,44.1,37.9
114,726055,1969,4,25,48.0,63.0,37.9
115,726055,1969,4,26,50.4,62.1,39.0
116,726055,1969,4,27,47.8,53.1,43.0
117,726055,1969,4,28,48.8,61.0,39.9
118,726055,1969,4,29,50.6,57.9,44.1
119,726055,1969,4,30,47.4,54.0,41.0
120,726055,1969,5,1,47.7,57.0,39.0
121,726055,1969,5,2,48.2,59.9,34.0
122,726055,1969,5,3,58.1,77.0,46.9
123,726055,1969,5,4,58.9,68.9,46.9
124,726055,1969,5,5,52.4,59.9,39.9
125,726055,1969,5,6,48.7,57.9,36.0
126,726055,1969,5,7,46.4,52.0,37.0
127,726055,1969,5,8,48.8,55.9,45.0
128,726055,1969,5,9,58.4,64.0,50.9
129,726055,1969,5,10,58.1,62.1,53.1
130,726055,1969,5,11,51.2,64.0,45.0
131,726055,1969,5,12,49.9,59.9,39.9
132,726055,1969,5,13,50.6,61.0,39.9
