,stn,year,mo,da,temp,max,min
0,584240,1963,11,28,52.7,59.0,41.0
1,584240,1963,11,29,49.8,55.0,41.0
2,584240,1963,11,26,44.0,46.0,41.0
3,584240,1963,11,22,56.0,63.0,52.0
4,584240,1963,11,18,58.0,64.0,57.0
5,584240,1963,11,11,50.0,54.0,46.0
6,584240,1963,11,6,65.6,70.0,61.0
7,584240,1963,11,30,47.2,50.0,45.0
8,584240,1963,11,5,66.6,73.0,57.0
9,584240,1963,5,29,83.0,91.0,73.0
10,584240,1963,11,17,57.4,61.0,55.0
11,584240,1963,11,8,47.6,48.0,46.0
12,584240,1963,11,13,55.5,59.0,50.0
13,584240,1963,5,30,79.0,84.0,73.0
14,584240,1963,5,31,80.7,88.0,75.0
15,584240,1963,7,22,83.2,93.0,79.0
16,584240,1963,11,21,57.2,64.0,46.0
17,584240,1963,6,12,77.2,84.0,68.0
18,584240,1963,7,1,86.2,95.0,79.0
19,584240,1963,11,1,62.0,72.0,50.0
20,584240,1963,11,2,65.0,73.0,52.0
21,584240,1963,3,26,55.7,63.0,46.0
22,584240,1963,7,4,76.0,81.0,73.0
23,584240,1963,11,20,54.8,66.0,50.0
24,584240,1963,6,3,75.0,81.0,70.0
25,584240,1963,4,5,55.2,64.0,48.0
26,584240,1963,6,1,72.5,77.0,68.0
27,584240,1963,11,3,59.0,61.0,57.0
28,584240,1963,11,7,64.7,73.0,57.0
29,584240,1963,11,24,50.5,55.0,45.0
30,584240,1963,6,4,74.4,81.0,68.0
31,584240,1963,6,9,70.0,73.0,66.0
32,584240,1963,11,15,57.0,61.0,54.0
33,584240,1963,12,23,54.7,64.0,43.0
34,584240,1963,4,8,47.4,55.0,34.0
35,584240,1963,6,5,76.0,82.0,68.0
36,584240,1963,6,30,84.6,93.0,77.0
37,584240,1963,7,28,88.3,97.0,81.0
38,584240,1963,8,22,80.4,86.0,73.0
39,584240,1963,8,23,83.4,91.0,77.0
40,584240,1963,11,4,61.0,66.0,55.0
41,584240,1963,1,14,38.0,48.0,30.0
42,584240,1963,1,17,43.4,57.0,30.0
43,584240,1963,1,22,34.3,48.0,23.0
44,584240,1963,1,28,46.1,61.0,34.0
45,584240,1963,2,4,34.7,43.0,25.0
46,584240,1963,2,5,40.3,52.0,27.0
47,584240,1963,2,9,36.4,41.0,28.0
48,584240,1963,2,16,48.6,57.0,43.0
49,584240,1963,2,27,45.0,57.0,32.0
50,584240,1963,3,12,42.4,48.0,34.0
51,584240,1963,3,22,63.9,79.0,50.0
52,584240,1963,3,29,54.4,64.0,43.0
53,584240,1963,3,30,61.0,75.0,46.0
54,584240,1963,4,10,58.9,68.0,46.0
55,584240,1963,5,24,85.4,95.0,77.0
56,584240,1963,6,10,73.0,81.0,66.0
57,584240,1963,6,11,76.2,84.0,68.0
58,584240,1963,6,13,79.0,86.0,70.0
59,584240,1963,7,6,84.0,90.0,77.0
60,584240,1963,7,13,87.9,95.0,79.0
61,584240,1963,8,27,83.0,91.0,75.0
62,584240,1963,8,30,87.3,91.0,81.0
63,584240,1963,9,7,81.4,88.0,77.0
64,584240,1963,9,10,78.7,84.0,73.0
65,584240,1963,9,16,78.4,86.0,73.0
66,584240,1963,11,16,56.0,61.0,52.0
67,584240,1963,11,27,47.0,55.0,36.0
68,584240,1963,12,14,48.6,59.0,32.0
69,584240,1963,12,19,42.4,54.0,34.0
70,584240,1963,12,28,46.0,57.0,30.0
71,584240,1963,12,29,41.4,46.0,37.0
72,584240,1963,4,28,75.0,82.0,64.0
73,584240,1963,3,25,48.0,50.0,45.0
74,584240,1963,6,24,82.3,93.0,75.0
75,584240,1963,8,3,83.7,91.0,77.0
76,584240,1963,11,23,58.3,64.0,48.0
77,584240,1963,12,3,44.3,48.0,41.0
78,584240,1963,12,15,44.3,46.0,41.0
79,584240,1963,4,12,60.4,63.0,57.0
80,584240,1963,7,19,80.7,84.0,79.0
81,584240,1963,9,19,76.2,81.0,73.0
82,584240,1963,4,11,61.1,68.0,55.0
83,584240,1963,9,22,67.4,73.0,66.0
84,584240,1963,11,14,57.4,61.0,54.0
85,584240,1963,12,2,44.4,46.0,43.0
86,584240,1963,3,8,44.7,45.0,43.0
87,584240,1963,4,21,53.4,55.0,52.0
88,584240,1963,5,1,53.8,55.0,52.0
89,584240,1963,5,5,63.0,70.0,59.0
90,584240,1963,6,16,71.3,73.0,70.0
91,584240,1963,11,9,49.7,54.0,46.0
92,584240,1963,12,16,47.0,50.0,43.0
93,584240,1963,2,15,47.4,57.0,43.0
94,584240,1963,7,10,75.6,90.0,72.0
95,584240,1963,10,1,67.2,77.0,61.0
96,584240,1963,1,29,40.6,50.0,32.0
97,584240,1963,1,31,37.6,50.0,27.0
98,584240,1963,4,13,67.8,77.0,61.0
99,584240,1963,9,8,81.9,90.0,75.0
100,584240,1963,3,28,50.6,59.0,45.0
101,584240,1963,4,16,78.6,90.0,66.0
102,584240,1963,6,22,79.3,86.0,75.0
103,584240,1963,9,21,69.9,75.0,66.0
104,584240,1963,12,7,48.7,55.0,45.0
105,584240,1963,2,7,34.7,37.0,32.0
106,584240,1963,12,9,41.1,46.0,36.0
107,584240,1963,4,18,51.7,55.0,50.0
108,584240,1963,5,9,67.2,73.0,64.0
109,584240,1963,5,14,63.0,72.0,61.0
110,584240,1963,6,25,74.6,84.0,72.0
111,584240,1963,8,21,76.2,84.0,73.0
112,584240,1963,3,1,61.6,75.0,43.0
113,584240,1963,3,13,42.5,45.0,39.0
114,584240,1963,5,28,79.7,88.0,68.0
115,584240,1963,8,10,83.5,90.0,75.0
116,584240,1963,12,6,51.6,59.0,41.0
117,584240,1963,8,13,82.9,90.0,75.0
118,584240,1963,10,3,70.2,75.0,64.0
119,584240,1963,4,9,54.7,64.0,41.0
120,584240,1963,4,24,62.5,68.0,57.0
121,584240,1963,5,11,64.7,70.0,61.0
122,584240,1963,5,12,68.2,77.0,61.0
123,584240,1963,5,17,76.0,82.0,68.0
124,584240,1963,5,19,84.7,93.0,77.0
125,584240,1963,6,6,75.5,84.0,64.0
126,584240,1963,6,29,82.2,90.0,72.0
127,584240,1963,7,21,85.0,93.0,77.0
128,584240,1963,7,27,86.8,95.0,81.0
129,584240,1963,9,24,69.0,77.0,63.0
130,584240,1963,9,25,69.6,79.0,63.0
131,584240,1963,10,14,64.2,72.0,59.0
132,584240,1963,11,25,46.7,52.0,41.0
133,584240,1963,1,2,40.9,50.0,30.0
134,584240,1963,1,3,43.0,55.0,34.0
135,584240,1963,1,4,45.0,54.0,32.0
136,584240,1963,1,7,29.1,37.0,21.0
137,584240,1963,1,8,32.6,43.0,23.0
138,584240,1963,1,9,34.5,45.0,25.0
139,584240,1963,1,10,35.1,45.0,27.0
140,584240,1963,1,11,29.0,36.0,25.0
141,584240,1963,1,12,30.4,39.0,23.0
142,584240,1963,1,13,35.0,45.0,19.0
143,584240,1963,1,15,39.9,52.0,27.0
144,584240,1963,1,16,39.9,54.0,27.0
145,584240,1963,1,18,46.5,61.0,36.0
146,584240,1963,1,19,48.2,63.0,32.0
147,584240,1963,1,21,31.1,39.0,23.0
148,584240,1963,1,23,38.0,48.0,27.0
149,584240,1963,1,24,32.8,43.0,27.0
150,584240,1963,1,25,34.7,50.0,27.0
151,584240,1963,1,26,33.5,48.0,23.0
152,584240,1963,1,27,42.2,55.0,28.0
153,584240,1963,1,30,34.7,45.0,28.0
154,584240,1963,2,1,38.9,48.0,25.0
155,584240,1963,2,3,31.3,41.0,21.0
156,584240,1963,2,11,43.2,52.0,34.0
157,584240,1963,2,12,42.6,54.0,36.0
158,584240,1963,2,13,43.0,52.0,36.0
159,584240,1963,2,18,47.0,54.0,36.0
160,584240,1963,2,20,43.7,54.0,32.0
