,stn,year,mo,da,temp,max,min
0,239550,1967,9,28,51.7,64.0,36.0
1,239550,1967,10,8,39.4,45.0,36.0
2,239550,1967,2,12,13.8,19.0,7.0
3,239550,1967,5,8,28.0,34.0,23.0
4,239550,1967,6,24,63.0,75.0,45.0
5,239550,1967,8,6,47.0,55.0,39.0
6,239550,1967,8,27,43.6,50.0,37.0
7,239550,1967,10,5,35.9,41.0,32.0
8,239550,1967,11,24,23.3,30.0,14.0
9,239550,1967,12,22,5.1,10.0,-8.0
10,239550,1967,12,27,1.5,10.0,-8.0
11,239550,1967,1,2,-4.3,0.0,-8.0
12,239550,1967,2,14,2.1,9.0,-9.0
13,239550,1967,2,25,0.3,7.0,-9.0
14,239550,1967,4,19,58.0,66.0,34.0
15,239550,1967,5,15,45.9,50.0,37.0
16,239550,1967,5,24,51.3,57.0,43.0
17,239550,1967,7,4,71.1,86.0,57.0
18,239550,1967,7,5,77.6,88.0,64.0
19,239550,1967,7,6,76.7,86.0,64.0
20,239550,1967,7,10,76.3,86.0,59.0
21,239550,1967,8,19,64.6,75.0,55.0
22,239550,1967,8,21,60.6,73.0,45.0
23,239550,1967,9,10,56.4,66.0,45.0
24,239550,1967,9,29,57.4,66.0,50.0
25,239550,1967,10,31,39.7,45.0,27.0
26,239550,1967,12,24,-3.3,7.0,-15.0
27,239550,1967,12,26,5.4,9.0,-9.0
28,239550,1967,1,5,-21.1,-15.0,-27.0
29,239550,1967,1,6,-10.4,0.0,-24.0
30,239550,1967,1,7,6.8,12.0,-9.0
31,239550,1967,1,14,13.4,21.0,3.0
32,239550,1967,1,25,-20.9,-15.0,-26.0
33,239550,1967,1,26,-9.5,-8.0,-22.0
34,239550,1967,2,5,-19.4,-15.0,-29.0
35,239550,1967,2,6,-13.4,-9.0,-20.0
36,239550,1967,2,8,-15.4,-9.0,-22.0
37,239550,1967,2,9,-14.8,-9.0,-20.0
38,239550,1967,2,17,-1.3,10.0,-20.0
39,239550,1967,3,3,15.6,25.0,9.0
40,239550,1967,3,5,9.4,16.0,-6.0
41,239550,1967,3,7,16.4,27.0,1.0
42,239550,1967,3,9,15.9,30.0,9.0
43,239550,1967,3,14,34.7,37.0,28.0
44,239550,1967,3,16,30.5,39.0,25.0
45,239550,1967,3,18,24.0,34.0,14.0
46,239550,1967,3,24,26.9,36.0,14.0
47,239550,1967,3,25,30.6,37.0,25.0
