,stn,year,mo,da,temp,max,min
0,478170,1954,9,11,84.3,93.0,73.0
1,478170,1954,10,20,64.6,75.9,59.0
2,478170,1954,9,25,73.1,77.0,69.1
3,478170,1954,3,31,56.1,64.9,48.0
4,478170,1954,1,11,44.9,52.0,39.9
5,478170,1954,1,21,53.9,62.1,50.0
6,478170,1954,1,25,36.4,42.1,35.1
7,478170,1954,1,26,37.2,39.9,30.9
8,478170,1954,1,29,37.0,39.9,34.0
9,478170,1954,2,1,45.1,52.0,34.0
10,478170,1954,2,3,38.6,43.0,34.0
11,478170,1954,2,4,38.0,42.1,34.0
12,478170,1954,3,5,49.3,55.0,46.0
13,478170,1954,3,9,51.4,57.9,37.0
14,478170,1954,3,15,43.9,52.0,33.1
15,478170,1954,3,16,43.2,52.0,35.1
16,478170,1954,3,30,53.9,62.1,39.0
17,478170,1954,4,3,61.0,72.0,55.9
18,478170,1954,4,23,64.2,73.0,52.0
19,478170,1954,4,28,61.7,68.0,43.0
20,478170,1954,4,30,61.6,69.1,51.1
21,478170,1954,6,11,67.3,72.0,63.0
22,478170,1954,6,15,68.1,73.9,62.1
23,478170,1954,6,23,71.4,81.0,64.0
24,478170,1954,7,12,74.9,82.9,69.1
25,478170,1954,7,23,81.4,88.0,73.9
26,478170,1954,7,31,78.7,86.0,73.9
27,478170,1954,8,1,81.9,90.0,73.9
28,478170,1954,8,2,82.9,91.0,75.9
29,478170,1954,8,15,87.6,97.0,78.1
30,478170,1954,8,24,84.4,93.0,75.9
31,478170,1954,8,29,81.9,88.0,75.9
32,478170,1954,9,1,77.9,84.9,70.0
33,478170,1954,9,5,80.8,86.0,72.0
34,478170,1954,9,10,81.0,89.1,73.0
35,478170,1954,9,16,73.6,84.9,62.1
36,478170,1954,9,17,77.0,84.0,64.0
37,478170,1954,9,19,73.9,84.9,63.0
38,478170,1954,9,20,74.3,82.0,64.0
39,478170,1954,9,22,75.9,82.9,64.9
40,478170,1954,9,29,68.5,79.0,60.1
41,478170,1954,9,30,70.2,78.1,60.1
42,478170,1954,10,4,67.0,75.9,59.0
43,478170,1954,10,5,70.9,78.1,59.0
44,478170,1954,10,19,67.1,75.0,57.0
45,478170,1954,10,29,60.5,66.9,51.1
46,478170,1954,11,10,60.5,71.1,51.1
47,478170,1954,11,12,57.4,68.0,44.1
48,478170,1954,11,15,57.6,66.9,51.1
49,478170,1954,11,16,59.7,69.1,50.0
50,478170,1954,11,24,62.6,72.0,54.0
51,478170,1954,11,25,62.2,71.1,55.0
52,478170,1954,12,18,45.9,57.9,37.0
53,478170,1954,2,9,41.5,53.1,32.0
54,478170,1954,2,10,49.0,59.0,32.0
55,478170,1954,2,20,43.1,52.0,33.1
56,478170,1954,2,23,42.8,54.0,28.9
57,478170,1954,2,24,54.1,62.1,35.1
58,478170,1954,3,7,45.1,51.1,39.0
59,478170,1954,3,13,42.0,48.0,37.9
60,478170,1954,3,17,46.1,55.0,34.0
61,478170,1954,3,18,49.5,60.1,37.0
62,478170,1954,3,23,47.4,57.0,34.0
63,478170,1954,3,24,51.8,64.9,37.0
64,478170,1954,3,25,53.9,66.0,39.9
65,478170,1954,3,26,64.1,73.0,44.1
66,478170,1954,4,7,61.8,70.0,54.0
67,478170,1954,4,9,57.7,70.0,46.9
