,stn,year,mo,da,temp,max,min
0,943000,1950,12,18,69.7,80.1,59.0
1,943000,1950,1,4,82.4,84.9,79.0
2,943000,1950,1,1,89.0,95.0,82.0
3,943000,1950,1,2,88.4,95.0,82.0
4,943000,1950,1,5,82.4,88.0,75.0
5,943000,1950,1,7,83.8,90.0,75.0
6,943000,1950,1,8,88.2,100.9,72.0
7,943000,1950,1,9,90.0,102.0,78.1
8,943000,1950,1,11,84.4,91.9,77.0
9,943000,1950,1,12,82.8,88.0,75.9
10,943000,1950,1,14,84.8,89.1,78.1
11,943000,1950,1,15,84.0,93.0,75.9
12,943000,1950,1,16,91.6,100.9,78.1
13,943000,1950,1,18,80.6,86.0,75.0
14,943000,1950,1,19,78.4,84.0,70.0
15,943000,1950,1,21,81.2,84.9,77.0
16,943000,1950,1,22,80.8,84.9,73.9
17,943000,1950,1,23,80.6,84.9,75.9
18,943000,1950,1,25,78.8,84.9,75.0
19,943000,1950,1,26,78.5,82.9,73.9
20,943000,1950,12,21,83.6,97.0,62.1
21,943000,1950,1,13,84.2,91.0,75.0
22,943000,1950,3,20,77.6,87.1,69.1
23,943000,1950,1,3,85.5,93.0,80.1
24,943000,1950,1,6,78.3,86.0,72.0
25,943000,1950,1,10,90.3,108.0,77.0
26,943000,1950,1,17,86.7,93.9,77.0
27,943000,1950,1,20,82.4,93.0,71.1
28,943000,1950,1,24,79.8,87.1,73.9
29,943000,1950,1,28,77.0,84.0,70.0
30,943000,1950,2,14,82.6,90.0,73.9
31,943000,1950,3,13,87.8,106.0,69.1
32,943000,1950,6,1,61.0,70.0,51.1
33,943000,1950,6,12,59.3,72.0,46.0
34,943000,1950,10,20,68.7,75.9,62.1
35,943000,1950,11,28,70.6,79.0,64.0
36,943000,1950,12,13,73.7,82.9,66.0
37,943000,1950,2,3,84.3,96.1,75.0
38,943000,1950,2,4,85.8,99.0,71.1
39,943000,1950,2,28,82.5,90.0,78.1
40,943000,1950,3,1,80.7,87.1,77.0
41,943000,1950,5,7,72.7,81.0,66.0
42,943000,1950,5,8,70.5,78.1,66.0
43,943000,1950,5,9,72.2,77.0,64.0
44,943000,1950,5,10,71.2,75.9,66.0
45,943000,1950,5,11,67.3,73.0,62.1
46,943000,1950,5,12,68.1,75.9,60.1
47,943000,1950,5,26,66.7,72.0,57.9
48,943000,1950,5,27,67.7,73.0,62.1
49,943000,1950,5,28,67.7,73.9,60.1
50,943000,1950,5,29,63.0,70.0,55.0
51,943000,1950,5,30,62.3,72.0,52.0
52,943000,1950,6,5,65.0,78.1,54.0
53,943000,1950,6,6,64.0,78.1,52.0
54,943000,1950,6,18,64.3,72.0,57.9
55,943000,1950,6,19,62.0,71.1,50.0
56,943000,1950,6,23,62.0,66.0,57.9
57,943000,1950,6,24,61.6,66.9,57.0
58,943000,1950,6,25,59.3,66.9,50.0
59,943000,1950,6,29,65.0,72.0,48.0
60,943000,1950,6,30,58.5,66.9,51.1
61,943000,1950,7,1,53.3,64.0,41.0
62,943000,1950,7,17,64.6,71.1,59.0
63,943000,1950,7,18,64.3,71.1,57.9
64,943000,1950,7,27,62.5,68.0,57.9
65,943000,1950,7,28,63.6,71.1,55.9
66,943000,1950,7,29,58.5,64.9,51.1
67,943000,1950,7,30,58.1,66.0,50.0
68,943000,1950,7,31,62.1,70.0,50.0
69,943000,1950,8,1,57.4,68.0,44.1
70,943000,1950,8,10,62.2,70.0,52.0
71,943000,1950,8,11,61.2,70.0,51.1
72,943000,1950,8,18,66.6,75.9,57.9
73,943000,1950,8,19,65.8,75.0,57.0
74,943000,1950,8,20,65.5,72.0,57.0
75,943000,1950,8,21,65.1,75.0,54.0
76,943000,1950,8,22,66.0,75.0,54.0
77,943000,1950,8,23,65.6,75.0,55.9
78,943000,1950,8,24,66.5,75.0,55.0
79,943000,1950,8,25,66.3,73.9,55.9
80,943000,1950,9,6,69.7,75.0,55.9
81,943000,1950,9,7,64.3,72.0,55.0
82,943000,1950,9,11,69.4,75.0,55.9
83,943000,1950,9,12,67.7,75.9,59.0
84,943000,1950,9,13,62.9,70.0,54.0
85,943000,1950,9,14,63.4,72.0,52.0
86,943000,1950,9,20,68.7,73.9,64.0
87,943000,1950,9,21,65.6,71.1,55.9
88,943000,1950,9,29,66.4,72.0,57.9
89,943000,1950,9,30,63.2,69.1,54.0
90,943000,1950,10,10,65.4,73.0,54.0
91,943000,1950,10,11,65.6,77.0,53.1
92,943000,1950,10,12,71.0,86.0,55.9
93,943000,1950,1,27,76.8,82.9,72.0
94,943000,1950,1,29,77.5,84.0,69.1
95,943000,1950,1,30,77.7,84.0,72.0
96,943000,1950,1,31,79.2,87.1,72.0
97,943000,1950,2,1,86.1,93.0,73.9
98,943000,1950,2,2,85.1,100.0,73.0
99,943000,1950,2,5,87.0,99.0,75.9
100,943000,1950,2,6,83.0,93.0,77.0
