,stn,year,mo,da,temp,max,min
0,336310,1963,3,4,32.0,37.0,25.0
1,336310,1963,11,22,32.0,34.0,28.0
2,336310,1963,12,18,7.7,18.0,-2.0
3,336310,1963,8,2,80.0,91.0,61.0
4,336310,1963,2,11,27.8,36.0,19.0
5,336310,1963,2,25,21.0,30.0,10.0
6,336310,1963,4,8,49.2,59.0,30.0
7,336310,1963,4,21,62.0,72.0,52.0
8,336310,1963,5,8,59.4,70.0,46.0
9,336310,1963,5,17,61.8,75.0,48.0
10,336310,1963,5,31,64.2,75.0,59.0
11,336310,1963,8,12,69.0,82.0,59.0
12,336310,1963,8,17,61.6,73.0,50.0
13,336310,1963,9,3,72.0,82.0,55.0
14,336310,1963,9,24,67.0,75.0,50.0
15,336310,1963,1,10,26.1,28.0,25.0
16,336310,1963,1,30,13.8,21.0,3.0
17,336310,1963,2,10,19.2,36.0,7.0
18,336310,1963,3,6,31.8,37.0,25.0
19,336310,1963,4,15,50.5,59.0,37.0
20,336310,1963,5,18,66.0,72.0,54.0
21,336310,1963,6,27,73.7,86.0,63.0
22,336310,1963,7,23,76.3,88.0,57.0
23,336310,1963,7,26,81.5,93.0,64.0
24,336310,1963,9,2,72.7,82.0,57.0
25,336310,1963,9,8,71.5,81.0,61.0
26,336310,1963,9,18,64.8,82.0,48.0
27,336310,1963,10,4,63.2,75.0,50.0
28,336310,1963,11,23,37.8,43.0,32.0
29,336310,1963,11,28,48.2,54.0,41.0
30,336310,1963,12,19,6.0,23.0,-11.0
31,336310,1963,12,24,14.0,18.0,5.0
32,336310,1963,2,14,31.4,32.0,30.0
33,336310,1963,3,23,37.8,43.0,32.0
34,336310,1963,3,28,44.9,55.0,32.0
35,336310,1963,5,13,65.9,79.0,54.0
36,336310,1963,6,5,61.6,77.0,43.0
37,336310,1963,6,9,67.0,73.0,59.0
38,336310,1963,7,3,70.1,79.0,54.0
39,336310,1963,8,23,61.1,72.0,48.0
40,336310,1963,8,28,78.1,88.0,70.0
41,336310,1963,10,29,39.4,52.0,27.0
42,336310,1963,11,24,38.3,45.0,32.0
43,336310,1963,12,15,21.7,25.0,14.0
44,336310,1963,12,16,26.3,30.0,21.0
45,336310,1963,1,15,11.0,14.0,7.0
46,336310,1963,1,27,8.3,14.0,0.0
47,336310,1963,5,10,62.5,79.0,46.0
48,336310,1963,12,13,27.6,32.0,23.0
