,stn,year,mo,da,temp,max,min
0,543770,1963,3,17,41.3,57.0,27.0
1,543770,1963,4,2,44.0,59.0,23.0
2,543770,1963,4,9,35.0,48.0,28.0
3,543770,1963,4,4,41.3,45.0,37.0
4,543770,1963,6,10,57.6,63.0,52.0
5,543770,1963,4,1,36.6,46.0,27.0
6,543770,1963,4,5,39.7,46.0,36.0
7,543770,1963,4,8,35.0,39.0,32.0
8,543770,1963,1,1,-1.5,7.0,-22.0
9,543770,1963,4,6,39.4,48.0,32.0
10,543770,1963,9,4,69.7,82.0,55.0
11,543770,1963,10,19,42.6,55.0,27.0
12,543770,1963,11,21,29.6,36.0,18.0
13,543770,1963,9,3,66.1,77.0,54.0
14,543770,1963,2,2,2.0,18.0,-13.0
15,543770,1963,2,7,8.0,25.0,-11.0
16,543770,1963,2,9,7.4,27.0,-11.0
17,543770,1963,2,16,15.9,30.0,1.0
18,543770,1963,2,28,26.6,34.0,7.0
19,543770,1963,4,3,41.7,46.0,32.0
20,543770,1963,4,7,40.0,48.0,28.0
21,543770,1963,5,11,59.6,88.0,50.0
22,543770,1963,5,27,63.1,77.0,45.0
23,543770,1963,6,3,72.6,86.0,55.0
24,543770,1963,6,24,72.7,82.0,64.0
25,543770,1963,9,6,61.3,81.0,52.0
26,543770,1963,9,23,58.4,70.0,37.0
27,543770,1963,3,18,40.7,54.0,30.0
28,543770,1963,7,14,75.7,81.0,72.0
29,543770,1963,4,13,50.6,54.0,48.0
30,543770,1963,4,15,53.1,64.0,45.0
31,543770,1963,7,29,74.0,81.0,70.0
32,543770,1963,7,30,71.0,73.0,68.0
33,543770,1963,3,28,35.5,45.0,23.0
34,543770,1963,2,23,24.9,30.0,18.0
35,543770,1963,5,19,62.3,72.0,55.0
36,543770,1963,5,31,60.9,73.0,48.0
37,543770,1963,1,17,-6.1,9.0,-22.0
38,543770,1963,1,6,2.0,16.0,-15.0
39,543770,1963,1,14,-4.5,12.0,-17.0
40,543770,1963,1,21,-6.0,5.0,-24.0
41,543770,1963,1,26,4.1,19.0,-11.0
42,543770,1963,2,22,27.5,37.0,5.0
43,543770,1963,3,22,36.5,46.0,23.0
44,543770,1963,6,13,74.6,91.0,54.0
45,543770,1963,6,19,74.8,88.0,63.0
46,543770,1963,6,23,72.0,82.0,61.0
47,543770,1963,8,8,81.1,91.0,72.0
48,543770,1963,10,5,43.1,63.0,28.0
49,543770,1963,11,28,8.9,21.0,0.0
50,543770,1963,12,1,7.2,18.0,-4.0
51,543770,1963,12,3,19.2,25.0,-4.0
52,543770,1963,1,18,-1.8,12.0,-15.0
53,543770,1963,1,24,-12.0,3.0,-26.0
54,543770,1963,2,25,22.9,27.0,10.0
55,543770,1963,11,27,9.6,19.0,-8.0
56,543770,1963,12,6,27.8,30.0,9.0
57,543770,1963,12,11,5.4,19.0,-2.0
58,543770,1963,12,23,30.8,41.0,16.0
59,543770,1963,1,4,-1.8,10.0,-17.0
60,543770,1963,1,25,-2.5,10.0,-20.0
61,543770,1963,12,28,12.0,16.0,-8.0
62,543770,1963,3,24,35.6,50.0,23.0
63,543770,1963,5,15,62.1,82.0,39.0
64,543770,1963,5,25,57.5,72.0,45.0
65,543770,1963,5,26,55.5,66.0,45.0
66,543770,1963,6,1,66.7,84.0,46.0
67,543770,1963,6,12,67.9,86.0,50.0
68,543770,1963,6,26,73.6,84.0,63.0
69,543770,1963,6,27,75.7,88.0,66.0
70,543770,1963,7,1,76.1,86.0,68.0
71,543770,1963,7,10,73.5,86.0,63.0
72,543770,1963,7,11,76.5,90.0,64.0
73,543770,1963,8,26,76.0,90.0,66.0
74,543770,1963,9,2,62.9,73.0,54.0
75,543770,1963,10,14,53.2,68.0,37.0
76,543770,1963,11,9,26.3,39.0,18.0
77,543770,1963,11,23,17.4,27.0,3.0
78,543770,1963,11,24,26.6,28.0,12.0
79,543770,1963,12,30,7.6,14.0,-17.0
80,543770,1963,1,3,-4.1,10.0,-13.0
81,543770,1963,1,5,-4.7,9.0,-15.0
82,543770,1963,1,7,-5.2,12.0,-18.0
83,543770,1963,1,8,-8.0,10.0,-17.0
84,543770,1963,1,9,-6.5,14.0,-22.0
85,543770,1963,1,11,-9.5,7.0,-26.0
86,543770,1963,1,12,-12.1,7.0,-26.0
87,543770,1963,1,13,-5.0,5.0,-26.0
88,543770,1963,1,16,-12.8,5.0,-26.0
89,543770,1963,1,23,-13.5,5.0,-26.0
90,543770,1963,1,27,7.1,18.0,-13.0
91,543770,1963,1,29,2.3,18.0,-15.0
92,543770,1963,1,31,0.9,16.0,-15.0
93,543770,1963,2,1,-0.2,19.0,-15.0
94,543770,1963,2,3,0.5,21.0,-15.0
95,543770,1963,2,4,-0.5,21.0,-15.0
96,543770,1963,2,5,0.7,18.0,-15.0
97,543770,1963,2,6,3.1,19.0,-13.0
98,543770,1963,2,10,18.9,32.0,-4.0
99,543770,1963,2,12,10.8,30.0,-4.0
100,543770,1963,2,13,10.7,30.0,-6.0
101,543770,1963,2,14,18.4,34.0,-2.0
102,543770,1963,2,15,19.4,36.0,5.0
103,543770,1963,2,17,14.2,30.0,0.0
104,543770,1963,2,18,17.4,34.0,1.0
105,543770,1963,2,20,17.8,34.0,3.0
106,543770,1963,2,21,17.6,34.0,3.0
107,543770,1963,2,27,17.5,30.0,5.0
108,543770,1963,3,2,30.4,39.0,14.0
109,543770,1963,3,4,21.9,34.0,9.0
110,543770,1963,3,5,24.0,37.0,10.0
111,543770,1963,3,6,26.3,41.0,12.0
112,543770,1963,3,7,27.5,41.0,16.0
113,543770,1963,3,8,30.8,41.0,18.0
114,543770,1963,3,9,34.8,46.0,27.0
115,543770,1963,3,10,34.6,46.0,27.0
