,stn,year,mo,da,temp,max,min
0,581020,1963,5,30,73.6,84.0,63.0
1,581020,1963,11,22,53.8,57.0,46.0
2,581020,1963,11,28,48.5,57.0,28.0
3,581020,1963,11,26,38.5,43.0,34.0
4,581020,1963,11,30,37.8,43.0,30.0
5,581020,1963,7,26,83.6,90.0,72.0
6,581020,1963,11,21,49.6,63.0,37.0
7,581020,1963,11,1,58.6,72.0,46.0
8,581020,1963,11,17,51.8,63.0,43.0
9,581020,1963,11,18,51.8,66.0,48.0
10,581020,1963,1,13,31.5,46.0,18.0
11,581020,1963,6,1,71.8,77.0,66.0
12,581020,1963,6,12,81.0,93.0,64.0
13,581020,1963,11,8,41.7,45.0,37.0
14,581020,1963,11,14,59.3,70.0,41.0
15,581020,1963,11,19,53.3,68.0,41.0
16,581020,1963,11,23,53.7,66.0,39.0
17,581020,1963,11,27,46.0,61.0,25.0
18,581020,1963,12,6,42.5,52.0,34.0
19,581020,1963,6,3,74.7,82.0,63.0
20,581020,1963,7,21,83.7,91.0,77.0
21,581020,1963,11,3,56.4,59.0,55.0
22,581020,1963,11,10,41.5,50.0,37.0
23,581020,1963,5,31,73.3,86.0,66.0
24,581020,1963,11,6,60.5,70.0,52.0
25,581020,1963,11,12,51.7,68.0,43.0
26,581020,1963,11,16,53.3,61.0,41.0
27,581020,1963,11,20,53.8,68.0,46.0
28,581020,1963,11,24,47.8,61.0,36.0
29,581020,1963,6,2,67.3,75.0,63.0
30,581020,1963,9,21,68.2,75.0,64.0
31,581020,1963,11,5,59.7,63.0,55.0
32,581020,1963,4,22,55.7,59.0,48.0
33,581020,1963,5,27,66.6,75.0,55.0
34,581020,1963,7,31,79.7,88.0,73.0
35,581020,1963,1,7,27.4,37.0,16.0
36,581020,1963,1,12,29.1,43.0,12.0
37,581020,1963,1,18,37.3,52.0,27.0
38,581020,1963,1,21,23.8,36.0,14.0
39,581020,1963,1,27,35.1,54.0,21.0
40,581020,1963,2,8,28.7,45.0,19.0
41,581020,1963,2,9,36.1,46.0,19.0
42,581020,1963,3,31,67.6,82.0,54.0
43,581020,1963,4,9,55.3,68.0,39.0
44,581020,1963,4,11,61.3,73.0,54.0
45,581020,1963,5,4,60.2,75.0,48.0
46,581020,1963,6,19,82.1,91.0,70.0
47,581020,1963,6,20,86.0,97.0,72.0
48,581020,1963,7,20,81.7,88.0,73.0
49,581020,1963,7,22,85.6,93.0,79.0
50,581020,1963,9,12,75.6,84.0,68.0
51,581020,1963,11,15,56.7,68.0,48.0
52,581020,1963,11,25,39.0,46.0,32.0
53,581020,1963,12,14,41.0,54.0,30.0
54,581020,1963,12,20,37.6,50.0,28.0
55,581020,1963,12,27,36.4,48.0,21.0
56,581020,1963,12,28,43.2,59.0,28.0
57,581020,1963,3,26,56.1,66.0,36.0
58,581020,1963,11,9,44.3,52.0,34.0
59,581020,1963,9,13,74.3,81.0,68.0
60,581020,1963,4,26,64.1,73.0,52.0
61,581020,1963,3,8,34.8,36.0,34.0
62,581020,1963,4,18,52.3,55.0,50.0
63,581020,1963,7,16,80.4,86.0,77.0
64,581020,1963,7,30,77.4,84.0,73.0
65,581020,1963,8,3,79.9,88.0,73.0
66,581020,1963,6,28,81.1,91.0,72.0
67,581020,1963,6,4,72.9,82.0,66.0
68,581020,1963,12,9,31.2,39.0,28.0
69,581020,1963,3,9,32.8,34.0,30.0
70,581020,1963,7,17,84.0,93.0,79.0
71,581020,1963,1,4,36.4,46.0,28.0
72,581020,1963,1,5,27.6,36.0,21.0
73,581020,1963,1,20,22.8,34.0,16.0
74,581020,1963,2,7,32.0,39.0,23.0
75,581020,1963,2,11,35.7,50.0,23.0
76,581020,1963,4,12,65.1,75.0,54.0
77,581020,1963,6,18,77.4,90.0,64.0
78,581020,1963,11,2,60.3,70.0,50.0
79,581020,1963,11,7,54.4,64.0,41.0
80,581020,1963,11,11,49.6,61.0,39.0
81,581020,1963,11,29,40.7,50.0,32.0
82,581020,1963,12,2,38.0,45.0,32.0
83,581020,1963,12,23,46.3,61.0,32.0
84,581020,1963,12,7,37.3,43.0,30.0
85,581020,1963,7,1,82.6,99.0,75.0
86,581020,1963,5,8,62.7,70.0,61.0
87,581020,1963,5,25,58.4,63.0,55.0
88,581020,1963,7,9,69.1,72.0,66.0
89,581020,1963,2,6,37.4,45.0,23.0
90,581020,1963,4,23,60.3,68.0,52.0
91,581020,1963,5,5,64.5,75.0,48.0
92,581020,1963,6,30,82.2,93.0,73.0
93,581020,1963,7,5,83.6,93.0,72.0
94,581020,1963,12,11,37.4,48.0,30.0
95,581020,1963,12,16,39.9,46.0,34.0
96,581020,1963,3,10,31.5,36.0,28.0
97,581020,1963,3,11,36.7,46.0,25.0
98,581020,1963,3,12,42.6,52.0,32.0
99,581020,1963,6,23,79.9,91.0,72.0
100,581020,1963,8,9,81.4,88.0,77.0
101,581020,1963,8,20,80.6,88.0,73.0
102,581020,1963,8,25,77.5,86.0,72.0
103,581020,1963,1,1,33.1,45.0,23.0
104,581020,1963,1,2,38.4,54.0,23.0
105,581020,1963,1,3,38.5,54.0,23.0
106,581020,1963,1,6,24.1,32.0,18.0
107,581020,1963,1,8,28.0,43.0,16.0
108,581020,1963,1,9,33.6,50.0,18.0
109,581020,1963,1,11,24.5,37.0,14.0
110,581020,1963,1,14,32.7,46.0,19.0
111,581020,1963,1,15,31.0,46.0,19.0
112,581020,1963,1,16,33.1,48.0,18.0
113,581020,1963,1,17,39.1,54.0,21.0
114,581020,1963,1,19,37.6,55.0,25.0
115,581020,1963,1,22,27.1,39.0,16.0
116,581020,1963,1,23,30.1,43.0,16.0
117,581020,1963,1,24,27.9,37.0,16.0
118,581020,1963,1,26,31.0,43.0,16.0
119,581020,1963,1,28,39.1,52.0,21.0
120,581020,1963,1,30,27.0,39.0,16.0
121,581020,1963,2,1,31.0,46.0,14.0
122,581020,1963,2,3,24.7,37.0,14.0
123,581020,1963,2,4,27.5,43.0,14.0
124,581020,1963,2,5,35.1,50.0,16.0
125,581020,1963,2,10,38.4,52.0,25.0
126,581020,1963,2,12,34.1,48.0,23.0
127,581020,1963,2,13,37.4,52.0,23.0
128,581020,1963,2,14,41.5,52.0,27.0
129,581020,1963,2,15,41.1,54.0,30.0
130,581020,1963,2,16,41.6,54.0,30.0
131,581020,1963,2,18,37.8,48.0,23.0
132,581020,1963,2,20,40.5,54.0,27.0
133,581020,1963,2,22,43.9,61.0,27.0
134,581020,1963,2,23,47.6,64.0,28.0
135,581020,1963,2,24,47.9,61.0,30.0
136,581020,1963,2,27,39.5,54.0,23.0
137,581020,1963,2,28,54.1,73.0,28.0
138,581020,1963,3,5,44.8,55.0,34.0
139,581020,1963,3,13,43.4,50.0,34.0
140,581020,1963,3,14,43.7,54.0,36.0
141,581020,1963,3,15,46.4,59.0,34.0
142,581020,1963,3,16,51.0,64.0,36.0
143,581020,1963,3,17,56.5,70.0,39.0
144,581020,1963,3,19,58.8,73.0,41.0
145,581020,1963,3,20,62.1,79.0,45.0
146,581020,1963,3,24,48.1,59.0,30.0
147,581020,1963,3,25,50.5,64.0,34.0
148,581020,1963,3,29,55.4,66.0,36.0
149,581020,1963,3,30,65.1,79.0,48.0
150,581020,1963,4,2,51.5,57.0,41.0
151,581020,1963,4,7,40.6,45.0,34.0
152,581020,1963,4,8,47.3,57.0,32.0
153,581020,1963,4,10,60.5,70.0,45.0
154,581020,1963,4,13,68.0,79.0,52.0
155,581020,1963,4,24,61.7,72.0,50.0
156,581020,1963,4,25,61.7,73.0,52.0
157,581020,1963,5,1,60.5,68.0,48.0
158,581020,1963,5,6,69.6,81.0,54.0
159,581020,1963,5,11,62.9,73.0,52.0
160,581020,1963,5,12,65.8,75.0,54.0
161,581020,1963,5,15,64.2,72.0,54.0
162,581020,1963,5,16,64.7,70.0,57.0
163,581020,1963,5,17,74.9,82.0,61.0
164,581020,1963,6,5,77.6,88.0,66.0
165,581020,1963,6,6,77.2,86.0,68.0
166,581020,1963,6,9,73.0,86.0,59.0
167,581020,1963,6,11,77.7,93.0,63.0
168,581020,1963,6,13,80.9,93.0,66.0
169,581020,1963,6,14,82.2,95.0,66.0
170,581020,1963,6,15,81.1,91.0,66.0
171,581020,1963,6,17,78.6,88.0,66.0
172,581020,1963,6,25,82.4,95.0,66.0
173,581020,1963,6,29,80.8,95.0,70.0
174,581020,1963,7,4,79.0,88.0,72.0
