,stn,year,mo,da,temp,max,min
0,543420,1963,4,1,34.6,48.0,27.0
1,543420,1963,4,2,51.2,63.0,23.0
2,543420,1963,4,5,38.5,46.0,34.0
3,543420,1963,4,7,40.0,46.0,25.0
4,543420,1963,4,9,45.6,55.0,23.0
5,543420,1963,4,8,34.3,43.0,25.0
6,543420,1963,3,15,42.0,55.0,28.0
7,543420,1963,4,3,47.7,61.0,41.0
8,543420,1963,9,21,54.8,66.0,45.0
9,543420,1963,11,20,20.0,27.0,16.0
10,543420,1963,3,22,35.9,45.0,25.0
11,543420,1963,5,31,68.4,81.0,54.0
12,543420,1963,6,1,71.6,86.0,61.0
13,543420,1963,2,13,26.7,39.0,5.0
14,543420,1963,2,15,20.9,30.0,10.0
15,543420,1963,2,16,21.1,32.0,7.0
16,543420,1963,2,17,18.4,32.0,5.0
17,543420,1963,2,20,22.7,37.0,7.0
18,543420,1963,2,27,21.6,32.0,3.0
19,543420,1963,2,28,34.9,50.0,16.0
20,543420,1963,3,4,20.4,34.0,7.0
21,543420,1963,3,16,41.6,59.0,23.0
22,543420,1963,4,6,35.9,45.0,27.0
23,543420,1963,5,15,65.3,81.0,50.0
24,543420,1963,5,27,66.4,77.0,52.0
25,543420,1963,5,29,66.0,77.0,57.0
26,543420,1963,6,5,77.8,90.0,59.0
27,543420,1963,8,18,70.9,82.0,61.0
28,543420,1963,9,3,69.3,79.0,55.0
29,543420,1963,11,16,29.0,37.0,21.0
30,543420,1963,7,14,78.3,88.0,72.0
31,543420,1963,8,11,75.4,84.0,70.0
32,543420,1963,2,7,10.4,27.0,-2.0
33,543420,1963,3,27,41.7,48.0,32.0
34,543420,1963,4,4,47.8,54.0,39.0
35,543420,1963,10,10,47.7,59.0,39.0
36,543420,1963,5,30,71.7,88.0,54.0
37,543420,1963,8,15,71.4,79.0,68.0
38,543420,1963,7,23,72.3,81.0,66.0
39,543420,1963,5,19,59.2,73.0,54.0
40,543420,1963,1,3,3.4,12.0,-4.0
41,543420,1963,1,9,8.8,18.0,-9.0
42,543420,1963,1,23,-2.6,5.0,-20.0
43,543420,1963,2,12,14.5,28.0,3.0
44,543420,1963,6,25,68.7,79.0,59.0
45,543420,1963,8,8,82.4,90.0,73.0
46,543420,1963,11,5,55.8,63.0,46.0
47,543420,1963,11,21,29.4,37.0,14.0
48,543420,1963,11,23,28.5,36.0,16.0
49,543420,1963,1,6,6.4,16.0,-15.0
50,543420,1963,1,25,9.1,16.0,-11.0
51,543420,1963,3,18,45.9,55.0,34.0
52,543420,1963,11,10,32.5,37.0,19.0
53,543420,1963,11,29,13.8,25.0,3.0
54,543420,1963,12,4,27.2,34.0,10.0
55,543420,1963,4,15,52.9,66.0,32.0
56,543420,1963,4,29,47.4,57.0,36.0
57,543420,1963,5,8,60.4,72.0,41.0
58,543420,1963,5,9,66.5,82.0,46.0
59,543420,1963,5,25,61.6,72.0,46.0
60,543420,1963,7,4,77.0,88.0,66.0
61,543420,1963,7,5,82.1,95.0,66.0
62,543420,1963,7,24,74.6,81.0,66.0
63,543420,1963,7,27,78.5,86.0,72.0
64,543420,1963,9,26,54.4,63.0,41.0
65,543420,1963,10,4,42.6,54.0,27.0
66,543420,1963,10,16,38.8,48.0,34.0
67,543420,1963,10,26,48.1,59.0,28.0
68,543420,1963,11,9,24.9,34.0,14.0
69,543420,1963,1,1,12.8,27.0,-4.0
70,543420,1963,1,2,8.0,16.0,-2.0
71,543420,1963,1,7,4.0,16.0,-9.0
72,543420,1963,1,11,-3.1,9.0,-17.0
73,543420,1963,1,12,-5.9,9.0,-18.0
74,543420,1963,1,13,6.1,19.0,-13.0
75,543420,1963,1,14,3.2,12.0,-8.0
76,543420,1963,1,16,5.0,19.0,-18.0
77,543420,1963,1,17,12.4,27.0,-4.0
78,543420,1963,1,18,4.9,9.0,-2.0
79,543420,1963,1,19,2.5,12.0,-8.0
80,543420,1963,1,21,5.7,14.0,-13.0
81,543420,1963,1,27,6.6,21.0,-4.0
82,543420,1963,1,28,7.6,23.0,-6.0
83,543420,1963,1,29,9.7,19.0,-2.0
84,543420,1963,2,1,8.9,21.0,-8.0
85,543420,1963,2,3,5.0,18.0,-9.0
86,543420,1963,2,4,6.0,18.0,-6.0
87,543420,1963,2,5,10.9,23.0,-4.0
88,543420,1963,2,6,12.4,25.0,1.0
89,543420,1963,2,8,14.0,28.0,-4.0
90,543420,1963,2,9,21.9,36.0,5.0
91,543420,1963,2,10,27.9,39.0,9.0
92,543420,1963,2,18,26.3,41.0,5.0
93,543420,1963,2,21,24.9,36.0,10.0
94,543420,1963,2,22,35.6,48.0,16.0
95,543420,1963,2,24,22.9,34.0,9.0
96,543420,1963,3,1,28.0,39.0,16.0
97,543420,1963,3,5,27.4,43.0,9.0
98,543420,1963,3,6,27.3,41.0,10.0
99,543420,1963,3,7,32.5,48.0,14.0
100,543420,1963,3,8,31.8,43.0,16.0
101,543420,1963,3,9,32.7,45.0,19.0
102,543420,1963,3,11,34.5,46.0,16.0
103,543420,1963,3,12,35.6,50.0,19.0
104,543420,1963,3,13,29.6,55.0,10.0
105,543420,1963,3,14,43.2,54.0,28.0
106,543420,1963,3,17,46.0,61.0,28.0
107,543420,1963,3,21,31.5,43.0,16.0
108,543420,1963,3,24,41.5,59.0,19.0
109,543420,1963,3,25,52.0,68.0,27.0
110,543420,1963,3,29,47.3,57.0,21.0
111,543420,1963,4,10,55.0,68.0,41.0
112,543420,1963,4,11,56.6,70.0,45.0
113,543420,1963,4,17,52.2,64.0,36.0
114,543420,1963,4,19,55.0,70.0,34.0
115,543420,1963,4,21,55.9,68.0,37.0
116,543420,1963,4,22,59.9,72.0,39.0
117,543420,1963,4,24,54.1,66.0,39.0
118,543420,1963,4,25,60.0,73.0,39.0
119,543420,1963,4,26,65.0,75.0,50.0
120,543420,1963,5,2,57.6,70.0,34.0
121,543420,1963,5,10,68.9,86.0,50.0
122,543420,1963,5,11,70.9,86.0,57.0
123,543420,1963,5,14,59.2,68.0,48.0
124,543420,1963,5,16,68.5,82.0,52.0
125,543420,1963,5,17,69.5,82.0,54.0
126,543420,1963,5,18,73.6,86.0,54.0
127,543420,1963,5,20,65.5,79.0,52.0
128,543420,1963,5,22,63.2,72.0,48.0
129,543420,1963,5,26,59.8,68.0,52.0
