,stn,year,mo,da,temp,max,min
0,236060,1969,4,8,5.8,18.0,-9.0
1,236060,1969,9,16,37.5,45.0,32.0
2,236060,1969,2,10,-8.0,0.0,-13.0
3,236060,1969,3,15,-4.3,10.0,-15.0
4,236060,1969,4,15,35.7,41.0,30.0
5,236060,1969,5,7,20.2,27.0,9.0
6,236060,1969,5,9,39.6,50.0,27.0
7,236060,1969,6,1,34.0,36.0,30.0
8,236060,1969,7,7,63.1,72.0,55.0
9,236060,1969,7,19,46.1,54.0,43.0
10,236060,1969,10,18,25.2,27.0,23.0
11,236060,1969,6,5,52.0,68.0,37.0
12,236060,1969,2,11,-7.2,5.0,-11.0
13,236060,1969,2,13,-9.6,3.0,-22.0
14,236060,1969,2,20,8.4,18.0,3.0
15,236060,1969,3,1,13.8,19.0,5.0
16,236060,1969,6,29,51.8,63.0,41.0
17,236060,1969,10,3,36.6,48.0,30.0
18,236060,1969,10,4,40.8,46.0,32.0
19,236060,1969,11,27,30.6,32.0,25.0
20,236060,1969,1,18,-29.4,-18.0,-42.0
21,236060,1969,1,24,-37.2,-27.0,-42.0
22,236060,1969,1,31,-23.8,-13.0,-27.0
23,236060,1969,2,1,-20.8,-13.0,-29.0
24,236060,1969,2,27,11.2,19.0,1.0
25,236060,1969,3,18,12.5,25.0,-2.0
26,236060,1969,6,4,43.2,54.0,36.0
27,236060,1969,6,8,50.3,66.0,43.0
28,236060,1969,7,16,72.2,82.0,59.0
29,236060,1969,7,17,72.5,82.0,59.0
30,236060,1969,7,29,52.2,61.0,46.0
31,236060,1969,8,18,48.3,54.0,41.0
32,236060,1969,1,2,12.9,16.0,5.0
33,236060,1969,1,16,-34.6,-29.0,-40.0
34,236060,1969,1,23,-34.4,-31.0,-38.0
35,236060,1969,1,25,-30.4,-22.0,-36.0
36,236060,1969,2,18,9.4,18.0,3.0
37,236060,1969,2,21,10.8,18.0,0.0
38,236060,1969,3,13,2.9,12.0,-8.0
39,236060,1969,3,25,-8.9,0.0,-17.0
40,236060,1969,3,31,24.2,32.0,10.0
41,236060,1969,4,16,37.3,46.0,30.0
42,236060,1969,4,17,42.4,50.0,32.0
43,236060,1969,4,21,34.3,46.0,21.0
44,236060,1969,4,23,48.4,63.0,37.0
45,236060,1969,4,24,48.3,61.0,36.0
46,236060,1969,4,29,15.4,23.0,1.0
47,236060,1969,5,6,16.5,27.0,5.0
48,236060,1969,5,8,26.7,37.0,14.0
49,236060,1969,5,10,35.9,45.0,28.0
50,236060,1969,5,11,33.6,41.0,25.0
51,236060,1969,6,3,37.4,41.0,32.0
