,stn,year,mo,da,temp,max,min
0,719460,1962,1,10,10.2,20.3,1.0
1,719460,1962,1,16,-35.7,-21.6,-45.9
2,719460,1962,1,17,-0.8,7.3,-29.0
3,719460,1962,1,19,-2.6,19.0,-18.0
4,719460,1962,1,27,-29.9,-20.6,-38.0
5,719460,1962,2,8,-13.1,-9.0,-17.0
6,719460,1962,2,11,3.1,6.4,1.0
7,719460,1962,2,15,-8.4,-4.5,-11.0
8,719460,1962,2,16,-9.8,-4.0,-18.9
9,719460,1962,2,17,-5.8,-2.6,-11.0
10,719460,1962,2,21,-3.3,3.4,-9.0
11,719460,1962,3,23,-4.3,3.4,-11.9
12,719460,1962,4,9,20.3,32.4,12.0
13,719460,1962,5,5,33.4,44.1,25.0
14,719460,1962,11,6,20.7,26.1,18.0
15,719460,1962,11,22,1.0,11.3,-7.1
16,719460,1962,11,27,0.0,4.5,-5.1
17,719460,1962,12,2,1.6,4.5,-0.9
18,719460,1962,12,3,5.5,6.4,1.9
19,719460,1962,12,13,6.6,12.4,-8.0
20,719460,1962,12,20,-5.0,6.4,-13.0
21,719460,1962,12,25,9.9,19.4,1.0
22,719460,1962,12,31,-26.7,-19.7,-35.0
23,719460,1962,1,1,-16.6,-13.5,-20.9
24,719460,1962,1,2,-9.2,-5.6,-17.0
25,719460,1962,1,4,-19.5,-4.0,-24.0
26,719460,1962,1,5,-5.4,-1.7,-14.1
27,719460,1962,1,6,-1.9,-0.6,-5.1
28,719460,1962,1,8,-39.3,-17.0,-43.1
29,719460,1962,1,13,2.1,19.0,-7.1
30,719460,1962,1,20,26.7,32.4,8.1
31,719460,1962,1,22,7.5,23.0,-0.9
32,719460,1962,1,24,-19.7,-6.5,-29.9
33,719460,1962,1,25,-23.6,-14.1,-35.0
34,719460,1962,1,28,-19.8,-17.5,-25.1
35,719460,1962,1,31,-4.4,-0.6,-8.0
36,719460,1962,2,1,-3.8,3.4,-11.0
37,719460,1962,2,3,3.0,5.4,-11.0
38,719460,1962,2,10,-5.4,1.4,-14.1
39,719460,1962,2,14,-13.6,1.0,-26.0
40,719460,1962,2,24,0.7,14.0,-9.0
41,719460,1962,3,3,-12.4,-0.6,-26.0
42,719460,1962,3,5,-6.0,7.3,-17.0
43,719460,1962,3,12,-7.4,4.5,-22.0
44,719460,1962,3,15,3.4,12.0,-5.1
45,719460,1962,3,18,0.9,9.0,-6.0
46,719460,1962,3,24,-1.2,15.4,-16.1
47,719460,1962,3,25,15.2,22.5,10.9
48,719460,1962,4,4,15.6,26.1,12.0
49,719460,1962,4,7,7.0,25.3,-11.9
50,719460,1962,4,11,16.0,29.3,3.9
51,719460,1962,4,12,23.6,35.4,12.9
52,719460,1962,4,13,28.4,36.0,24.1
53,719460,1962,4,14,29.8,43.3,21.9
54,719460,1962,4,17,28.1,41.4,14.0
55,719460,1962,4,22,31.1,37.0,23.0
56,719460,1962,4,23,29.2,37.9,25.0
57,719460,1962,4,24,32.1,38.3,27.0
58,719460,1962,4,25,30.2,39.9,21.0
59,719460,1962,5,9,23.2,46.0,16.0
60,719460,1962,5,11,34.9,43.3,28.0
61,719460,1962,5,28,52.8,63.3,46.9
62,719460,1962,5,29,49.6,66.0,42.1
63,719460,1962,6,1,56.2,70.3,39.9
64,719460,1962,6,5,58.0,70.3,43.0
65,719460,1962,6,14,56.3,69.3,44.1
66,719460,1962,6,18,58.2,72.3,41.0
67,719460,1962,6,24,56.9,70.3,48.0
68,719460,1962,6,25,62.4,73.9,53.1
69,719460,1962,6,27,60.8,75.9,52.0
70,719460,1962,7,2,51.4,59.4,45.0
71,719460,1962,7,4,56.4,69.3,45.0
72,719460,1962,7,7,51.6,63.3,37.0
73,719460,1962,7,8,52.3,64.0,35.1
74,719460,1962,7,30,64.3,79.3,53.1
75,719460,1962,7,31,70.0,82.4,59.0
76,719460,1962,8,3,60.3,73.4,52.0
77,719460,1962,8,7,59.7,66.4,51.1
78,719460,1962,8,11,59.7,69.3,48.9
79,719460,1962,8,13,61.2,72.3,51.1
80,719460,1962,8,14,62.1,76.3,46.9
81,719460,1962,8,20,58.4,70.0,50.0
82,719460,1962,8,26,51.5,68.4,41.0
83,719460,1962,9,1,41.5,48.9,33.1
84,719460,1962,9,12,44.6,57.4,36.0
85,719460,1962,10,6,36.4,44.4,30.0
86,719460,1962,11,1,26.1,33.1,21.9
87,719460,1962,11,3,17.9,28.0,16.0
88,719460,1962,11,10,11.0,17.4,0.0
89,719460,1962,11,11,13.7,18.3,8.1
90,719460,1962,11,14,4.2,12.0,3.0
91,719460,1962,11,15,3.0,5.4,1.0
92,719460,1962,11,19,3.2,8.4,-4.0
93,719460,1962,11,21,-1.4,12.0,-7.1
94,719460,1962,11,26,-6.3,-0.6,-14.1
95,719460,1962,11,29,-0.7,7.0,-4.0
96,719460,1962,12,1,-2.4,3.0,-8.0
97,719460,1962,12,5,10.9,18.3,-7.1
98,719460,1962,12,7,-13.0,0.0,-22.0
99,719460,1962,12,10,-13.8,-2.6,-23.1
100,719460,1962,12,11,4.7,10.4,-2.9
101,719460,1962,12,14,7.4,12.4,1.0
102,719460,1962,12,18,-4.2,7.0,-15.0
103,719460,1962,1,18,7.3,19.4,-2.9
104,719460,1962,3,9,-9.8,10.4,-27.0
105,719460,1962,3,30,33.0,49.3,19.9
