,stn,year,mo,da,temp,max,min
0,289000,1966,11,4,26.0,32.0,23.0
1,289000,1966,4,1,39.5,48.0,32.0
2,289000,1966,5,4,48.7,61.0,34.0
3,289000,1966,6,3,63.2,73.0,48.0
4,289000,1966,6,19,61.9,77.0,45.0
5,289000,1966,7,15,69.7,82.0,57.0
6,289000,1966,9,24,47.0,55.0,34.0
7,289000,1966,1,6,24.1,25.0,21.0
8,289000,1966,2,28,-1.0,1.0,-4.0
9,289000,1966,4,18,57.3,68.0,46.0
10,289000,1966,11,13,35.5,37.0,34.0
11,289000,1966,6,10,56.6,64.0,48.0
12,289000,1966,11,25,32.7,34.0,30.0
13,289000,1966,12,1,25.7,30.0,23.0
14,289000,1966,12,24,8.5,16.0,3.0
15,289000,1966,5,1,42.2,52.0,32.0
16,289000,1966,5,28,73.2,90.0,57.0
17,289000,1966,6,13,52.0,64.0,37.0
18,289000,1966,6,18,58.8,73.0,48.0
19,289000,1966,7,2,82.0,91.0,72.0
20,289000,1966,8,12,77.4,97.0,64.0
21,289000,1966,9,11,58.0,68.0,43.0
22,289000,1966,12,31,1.2,7.0,-9.0
23,289000,1966,3,14,31.7,39.0,25.0
24,289000,1966,3,19,29.0,34.0,19.0
25,289000,1966,3,25,31.3,39.0,16.0
26,289000,1966,3,26,37.5,41.0,32.0
27,289000,1966,3,28,38.1,43.0,34.0
28,289000,1966,3,29,37.8,45.0,34.0
29,289000,1966,3,30,38.7,48.0,32.0
30,289000,1966,4,3,36.8,46.0,30.0
31,289000,1966,4,4,34.0,45.0,28.0
32,289000,1966,4,7,39.5,48.0,32.0
33,289000,1966,4,8,45.0,54.0,34.0
34,289000,1966,4,22,57.4,68.0,46.0
35,289000,1966,4,30,37.7,41.0,30.0
36,289000,1966,5,9,60.0,73.0,39.0
37,289000,1966,5,24,69.2,82.0,54.0
38,289000,1966,5,29,73.3,90.0,61.0
39,289000,1966,6,1,74.4,88.0,61.0
40,289000,1966,6,29,71.3,86.0,48.0
41,289000,1966,7,3,79.8,93.0,57.0
42,289000,1966,7,7,68.3,82.0,46.0
43,289000,1966,7,13,72.2,84.0,59.0
44,289000,1966,8,24,73.7,86.0,54.0
45,289000,1966,8,28,55.7,64.0,43.0
46,289000,1966,9,1,52.8,66.0,36.0
47,289000,1966,9,5,63.5,73.0,52.0
48,289000,1966,9,6,61.3,82.0,52.0
49,289000,1966,9,7,67.7,82.0,46.0
50,289000,1966,9,8,61.2,82.0,46.0
51,289000,1966,9,9,65.7,73.0,52.0
52,289000,1966,10,1,43.6,55.0,27.0
53,289000,1966,11,9,31.7,36.0,30.0
54,289000,1966,11,17,35.7,39.0,32.0
55,289000,1966,12,2,20.5,25.0,14.0
56,289000,1966,12,19,-2.5,1.0,-8.0
57,289000,1966,12,21,-0.8,3.0,-6.0
58,289000,1966,12,26,5.7,10.0,1.0
59,289000,1966,12,28,8.3,14.0,5.0
60,289000,1966,12,29,9.8,14.0,5.0
61,289000,1966,1,10,3.4,16.0,-13.0
62,289000,1966,1,12,0.6,9.0,-4.0
63,289000,1966,1,16,-14.0,-2.0,-17.0
64,289000,1966,1,17,-15.0,-6.0,-24.0
65,289000,1966,3,1,0.0,7.0,-13.0
66,289000,1966,3,3,14.3,19.0,7.0
67,289000,1966,3,15,33.4,39.0,27.0
68,289000,1966,3,31,39.8,50.0,32.0
69,289000,1966,4,2,39.1,46.0,34.0
70,289000,1966,4,6,38.8,45.0,28.0
71,289000,1966,4,9,49.0,64.0,37.0
72,289000,1966,4,11,52.3,64.0,41.0
73,289000,1966,4,15,52.4,66.0,34.0
74,289000,1966,4,16,55.4,66.0,39.0
75,289000,1966,4,17,52.6,66.0,37.0
76,289000,1966,4,27,60.3,73.0,45.0
77,289000,1966,4,28,42.9,52.0,37.0
78,289000,1966,5,10,67.7,82.0,52.0
79,289000,1966,5,14,44.7,54.0,30.0
80,289000,1966,5,15,44.7,59.0,32.0
81,289000,1966,5,20,63.3,75.0,43.0
82,289000,1966,5,22,65.7,81.0,48.0
83,289000,1966,5,23,70.0,82.0,52.0
84,289000,1966,6,6,69.7,81.0,59.0
85,289000,1966,6,7,72.6,84.0,61.0
86,289000,1966,6,11,54.6,64.0,41.0
87,289000,1966,6,20,66.6,77.0,52.0
88,289000,1966,6,27,63.4,77.0,48.0
