,stn,year,mo,da,temp,max,min
0,726815,1959,1,2,27.7,36.0,21.9
1,726815,1959,1,19,34.0,41.0,28.9
2,726815,1959,1,20,29.9,37.0,23.0
3,726815,1959,1,22,31.6,37.9,28.0
4,726815,1959,1,31,36.0,43.0,30.9
5,726815,1959,2,1,33.7,41.0,30.0
6,726815,1959,2,7,35.9,53.1,30.9
7,726815,1959,2,8,29.3,37.0,24.1
8,726815,1959,2,10,31.5,37.9,26.1
9,726815,1959,2,12,30.2,35.1,27.0
10,726815,1959,3,12,42.6,59.0,34.0
11,726815,1959,3,14,30.9,42.1,19.9
12,726815,1959,12,30,23.9,30.9,19.9
13,726815,1959,12,31,20.2,28.0,10.0
14,726815,1959,1,3,12.8,25.0,5.0
15,726815,1959,1,4,7.2,21.9,-2.9
16,726815,1959,1,5,27.6,39.9,19.9
17,726815,1959,1,7,37.9,44.1,33.1
18,726815,1959,1,8,37.8,48.0,30.9
19,726815,1959,1,10,42.7,48.0,39.0
20,726815,1959,1,11,43.0,53.1,36.0
21,726815,1959,1,14,35.8,46.0,30.0
22,726815,1959,1,15,31.6,43.0,24.1
23,726815,1959,1,18,37.4,46.9,32.0
24,726815,1959,1,21,26.5,34.0,18.0
25,726815,1959,1,23,40.0,55.9,30.9
26,726815,1959,1,29,33.4,42.1,25.0
27,726815,1959,1,30,34.2,43.0,28.9
28,726815,1959,2,2,27.2,37.0,19.0
29,726815,1959,2,3,30.4,42.1,21.0
30,726815,1959,2,4,40.9,48.0,37.0
31,726815,1959,2,5,34.8,48.0,21.9
32,726815,1959,2,6,37.4,52.0,33.1
33,726815,1959,2,9,26.2,37.9,16.0
34,726815,1959,2,13,28.5,42.1,19.0
35,726815,1959,2,14,33.4,43.0,28.0
36,726815,1959,2,15,40.4,48.9,36.0
37,726815,1959,2,20,39.5,52.0,30.9
38,726815,1959,2,21,39.7,54.0,28.9
39,726815,1959,2,25,37.5,51.1,25.0
40,726815,1959,2,26,39.9,48.0,32.0
41,726815,1959,2,27,40.4,52.0,30.0
42,726815,1959,2,28,43.2,61.0,28.9
43,726815,1959,3,1,47.2,61.0,36.0
44,726815,1959,3,2,43.2,60.1,27.0
45,726815,1959,3,3,39.0,50.0,27.0
46,726815,1959,3,4,34.4,46.9,23.0
47,726815,1959,3,5,37.2,53.1,24.1
48,726815,1959,3,6,39.5,52.0,25.0
49,726815,1959,3,7,43.1,52.0,37.9
50,726815,1959,3,8,42.2,57.0,30.0
51,726815,1959,3,9,37.3,54.0,24.1
52,726815,1959,3,11,34.1,52.0,21.9
53,726815,1959,3,15,32.2,48.0,19.0
54,726815,1959,3,16,41.3,66.0,26.1
55,726815,1959,3,17,49.3,66.0,39.9
56,726815,1959,3,20,34.2,54.0,18.0
57,726815,1959,3,21,48.7,60.1,41.0
58,726815,1959,3,24,41.6,54.0,30.0
59,726815,1959,3,25,43.7,62.1,28.0
60,726815,1959,3,28,40.7,53.1,30.9
61,726815,1959,3,31,46.8,57.9,37.0
62,726815,1959,4,1,52.2,73.0,39.0
63,726815,1959,4,2,59.0,72.0,52.0
64,726815,1959,4,3,53.0,75.0,36.0
65,726815,1959,4,4,59.7,73.9,46.0
66,726815,1959,4,5,59.8,82.0,42.1
67,726815,1959,4,6,53.7,82.0,36.0
68,726815,1959,4,7,44.5,59.0,30.0
69,726815,1959,4,8,44.7,57.9,28.0
70,726815,1959,4,9,40.2,55.0,25.0
71,726815,1959,4,10,42.6,64.9,23.0
72,726815,1959,4,11,51.2,71.1,32.0
73,726815,1959,4,12,57.3,77.0,43.0
74,726815,1959,4,13,55.5,75.0,43.0
75,726815,1959,4,14,50.2,66.9,34.0
76,726815,1959,4,15,48.1,66.9,34.0
77,726815,1959,4,16,45.0,59.0,37.0
78,726815,1959,4,19,45.6,59.0,35.1
79,726815,1959,4,20,47.9,64.0,28.9
80,726815,1959,4,21,51.5,72.0,32.0
81,726815,1959,4,22,58.9,73.0,46.9
82,726815,1959,4,23,57.6,75.0,39.9
83,726815,1959,4,24,59.0,73.9,42.1
84,726815,1959,4,28,54.5,66.9,46.0
85,726815,1959,4,29,58.7,77.0,43.0
86,726815,1959,5,3,44.0,60.1,32.0
87,726815,1959,5,4,47.9,62.1,35.1
88,726815,1959,5,7,53.0,72.0,35.1
89,726815,1959,5,8,58.7,77.0,39.0
90,726815,1959,5,9,58.8,77.0,46.9
91,726815,1959,5,10,50.8,64.9,37.9
92,726815,1959,5,11,52.7,68.0,39.9
93,726815,1959,5,12,59.6,86.0,41.0
94,726815,1959,5,13,71.5,91.0,51.1
95,726815,1959,5,16,48.2,64.9,37.9
96,726815,1959,5,19,47.1,59.0,39.0
97,726815,1959,5,20,52.4,62.1,43.0
98,726815,1959,5,21,54.3,64.9,43.0
99,726815,1959,5,22,54.9,64.9,46.0
100,726815,1959,5,24,54.3,71.1,43.0
101,726815,1959,5,29,54.9,64.9,46.0
102,726815,1959,5,30,57.0,69.1,42.1
103,726815,1959,5,31,58.8,77.0,42.1
104,726815,1959,6,1,65.3,82.9,46.0
105,726815,1959,6,2,70.9,90.0,51.1
106,726815,1959,6,3,72.1,91.0,57.9
107,726815,1959,6,4,69.2,88.0,52.0
108,726815,1959,6,5,74.8,91.0,57.0
109,726815,1959,6,8,66.3,84.9,52.0
110,726815,1959,6,9,66.8,84.9,55.0
111,726815,1959,6,10,56.8,73.9,39.9
112,726815,1959,6,11,67.2,91.9,46.0
113,726815,1959,6,12,81.6,100.0,62.1
114,726815,1959,6,13,83.2,100.9,64.9
115,726815,1959,6,14,81.4,95.0,64.0
116,726815,1959,6,15,69.5,88.0,55.0
117,726815,1959,6,16,73.7,91.0,60.1
118,726815,1959,6,17,72.2,89.1,54.0
119,726815,1959,6,18,77.1,95.0,63.0
120,726815,1959,6,19,82.0,99.0,64.9
121,726815,1959,6,20,84.7,100.9,64.9
122,726815,1959,6,22,81.9,95.0,66.0
123,726815,1959,6,23,80.0,95.0,63.0
124,726815,1959,6,24,77.4,91.0,63.0
125,726815,1959,6,28,62.5,73.9,48.9
126,726815,1959,6,30,63.4,81.0,45.0
127,726815,1959,7,1,72.9,90.0,57.9
128,726815,1959,7,2,77.6,91.0,62.1
129,726815,1959,7,3,71.6,87.1,59.0
130,726815,1959,7,4,65.5,86.0,46.0
131,726815,1959,7,5,73.6,95.0,53.1
132,726815,1959,7,6,75.0,96.1,57.9
133,726815,1959,7,8,60.6,80.1,39.0
134,726815,1959,7,9,70.8,95.0,50.0
135,726815,1959,7,10,78.2,97.0,55.0
136,726815,1959,7,11,82.2,100.0,62.1
137,726815,1959,7,12,84.5,100.9,68.0
138,726815,1959,7,14,80.7,95.0,64.0
139,726815,1959,7,15,81.7,98.1,64.9
140,726815,1959,7,16,83.0,102.0,64.9
141,726815,1959,7,17,85.7,104.0,66.0
142,726815,1959,7,18,88.8,104.0,72.0
143,726815,1959,7,19,85.5,99.0,70.0
144,726815,1959,7,20,84.2,100.9,66.9
145,726815,1959,7,21,87.5,102.0,68.0
146,726815,1959,7,22,87.8,102.0,68.0
147,726815,1959,7,23,87.2,107.1,64.0
148,726815,1959,7,24,83.2,100.9,70.0
149,726815,1959,7,25,84.0,100.0,66.9
150,726815,1959,7,28,69.7,93.9,52.0
151,726815,1959,7,29,68.3,88.0,50.0
152,726815,1959,7,30,74.8,98.1,52.0
153,726815,1959,7,31,85.8,100.0,69.1
154,726815,1959,8,2,81.7,93.9,68.0
155,726815,1959,8,3,76.7,91.9,57.9
156,726815,1959,8,4,76.8,93.0,59.0
157,726815,1959,8,5,76.2,91.9,62.1
158,726815,1959,8,6,74.6,91.0,54.0
159,726815,1959,8,7,78.3,96.1,55.9
160,726815,1959,8,8,79.8,99.0,55.9
161,726815,1959,8,9,81.1,97.0,64.0
162,726815,1959,8,10,80.1,99.0,62.1
163,726815,1959,8,11,78.4,97.0,64.9
164,726815,1959,8,12,73.4,88.0,61.0
165,726815,1959,8,13,67.3,79.0,54.0
166,726815,1959,8,14,66.0,82.0,45.0
167,726815,1959,8,15,72.3,90.0,55.0
168,726815,1959,8,16,76.5,93.9,57.0
169,726815,1959,8,17,76.9,91.9,63.0
170,726815,1959,8,18,73.7,89.1,57.9
171,726815,1959,8,22,58.6,79.0,43.0
172,726815,1959,8,23,67.8,89.1,51.1
173,726815,1959,8,24,73.3,89.1,60.1
174,726815,1959,8,25,71.9,86.0,59.0
175,726815,1959,8,26,71.6,86.0,57.0
176,726815,1959,8,27,73.5,90.0,60.1
177,726815,1959,8,28,72.5,91.0,57.9
178,726815,1959,8,29,70.1,84.9,55.9
179,726815,1959,8,30,70.2,86.0,52.0
180,726815,1959,8,31,68.6,84.9,54.0
181,726815,1959,9,1,65.5,79.0,53.1
182,726815,1959,9,2,64.8,86.0,45.0
183,726815,1959,9,3,70.4,89.1,51.1
184,726815,1959,9,4,69.8,86.0,55.9
185,726815,1959,9,6,70.9,84.0,60.1
186,726815,1959,9,7,70.8,90.0,55.0
187,726815,1959,9,8,71.4,89.1,62.1
188,726815,1959,9,9,60.9,81.0,41.0
189,726815,1959,9,10,69.2,98.1,48.9
190,726815,1959,9,11,79.1,97.0,64.9
191,726815,1959,9,16,51.9,64.9,42.1
192,726815,1959,9,17,55.9,72.0,43.0
193,726815,1959,9,22,50.8,64.0,37.9
194,726815,1959,9,23,53.3,69.1,39.9
195,726815,1959,9,24,56.4,71.1,39.9
196,726815,1959,9,29,44.5,59.0,33.1
197,726815,1959,10,2,47.1,62.1,37.0
198,726815,1959,10,3,51.3,69.1,39.0
199,726815,1959,10,4,56.1,78.1,42.1
200,726815,1959,10,5,60.6,77.0,50.0
201,726815,1959,10,6,59.5,77.0,48.9
202,726815,1959,10,10,52.5,63.0,45.0
203,726815,1959,10,12,54.8,63.0,46.0
204,726815,1959,10,13,51.2,68.0,37.0
205,726815,1959,10,14,53.3,73.0,39.0
206,726815,1959,10,15,55.5,75.0,41.0
207,726815,1959,10,16,53.9,68.0,39.9
208,726815,1959,10,17,50.4,72.0,35.1
209,726815,1959,10,18,53.8,75.9,39.0
210,726815,1959,10,19,60.5,73.9,51.1
211,726815,1959,10,20,53.5,69.1,46.0
212,726815,1959,10,21,45.1,57.9,33.1
213,726815,1959,10,23,59.9,72.0,50.0
214,726815,1959,10,24,59.7,81.0,45.0
215,726815,1959,10,25,58.9,79.0,52.0
216,726815,1959,10,26,46.5,63.0,33.1
217,726815,1959,10,27,49.3,62.1,37.0
218,726815,1959,10,28,46.0,55.9,37.9
219,726815,1959,10,30,39.9,57.0,24.1
220,726815,1959,10,31,40.5,57.9,27.0
221,726815,1959,11,1,42.8,60.1,28.9
222,726815,1959,11,2,44.0,64.9,30.9
223,726815,1959,11,4,42.0,50.0,36.0
224,726815,1959,11,5,30.0,44.1,15.1
225,726815,1959,11,6,35.0,55.9,25.0
226,726815,1959,11,7,37.1,55.0,25.0
227,726815,1959,11,8,37.8,57.9,24.1
228,726815,1959,11,9,39.9,59.0,27.0
229,726815,1959,11,10,41.4,57.9,28.0
230,726815,1959,11,11,40.4,59.0,26.1
231,726815,1959,11,12,46.1,57.9,35.1
232,726815,1959,11,13,29.4,50.0,17.1
233,726815,1959,11,14,26.1,43.0,17.1
234,726815,1959,11,15,29.7,57.0,16.0
235,726815,1959,11,16,34.3,53.1,21.0
236,726815,1959,11,17,30.9,51.1,16.0
237,726815,1959,11,18,34.0,53.1,21.9
238,726815,1959,11,19,39.5,55.9,28.0
239,726815,1959,11,20,39.3,57.9,27.0
240,726815,1959,11,24,44.0,60.1,32.0
241,726815,1959,11,25,43.2,55.0,35.1
242,726815,1959,11,26,31.9,48.0,19.0
243,726815,1959,11,27,26.1,43.0,14.0
244,726815,1959,11,28,29.7,48.0,18.0
245,726815,1959,11,29,29.8,46.0,17.1
246,726815,1959,11,30,30.9,45.0,19.9
247,726815,1959,12,1,33.3,51.1,21.9
248,726815,1959,12,2,35.1,57.9,24.1
249,726815,1959,12,3,37.9,51.1,30.9
250,726815,1959,12,4,29.7,42.1,19.0
251,726815,1959,12,5,25.1,41.0,14.0
252,726815,1959,12,6,26.0,45.0,16.0
253,726815,1959,12,7,25.6,44.1,12.9
254,726815,1959,12,8,25.7,45.0,14.0
255,726815,1959,12,9,26.9,44.1,18.0
256,726815,1959,12,10,24.4,45.0,12.0
257,726815,1959,12,11,29.6,46.0,19.9
258,726815,1959,12,12,30.5,46.0,18.0
259,726815,1959,12,14,28.4,41.0,21.0
260,726815,1959,12,15,32.9,45.0,26.1
261,726815,1959,12,16,26.6,44.1,15.1
262,726815,1959,12,17,26.9,42.1,18.0
263,726815,1959,12,19,32.2,48.0,21.9
264,726815,1959,12,20,34.4,46.0,27.0
265,726815,1959,12,21,32.4,44.1,25.0
266,726815,1959,12,22,27.3,46.0,16.0
267,726815,1959,12,23,36.7,50.0,27.0
268,726815,1959,12,26,31.6,36.0,25.0
269,726815,1959,12,27,24.6,36.0,16.0
270,726815,1959,12,28,27.8,37.9,21.9
271,726815,1959,12,29,24.1,36.0,18.0
272,726815,1959,1,1,34.2,41.0,28.9
273,726815,1959,1,6,37.8,45.0,34.0
274,726815,1959,1,9,43.2,46.9,41.0
275,726815,1959,1,12,45.5,51.1,43.0
276,726815,1959,1,13,41.3,46.0,33.1
277,726815,1959,1,16,36.1,42.1,33.1
278,726815,1959,1,17,36.1,46.9,33.1
279,726815,1959,1,24,47.8,57.9,44.1
280,726815,1959,1,25,41.3,53.1,32.0
281,726815,1959,1,26,40.1,53.1,33.1
282,726815,1959,1,27,38.5,48.0,34.0
283,726815,1959,1,28,39.0,46.0,32.0
284,726815,1959,2,11,36.6,39.9,35.1
285,726815,1959,2,16,41.3,48.9,36.0
286,726815,1959,2,17,40.4,50.0,34.0
287,726815,1959,2,18,41.8,48.9,37.9
288,726815,1959,2,19,41.6,48.0,37.9
289,726815,1959,2,22,40.7,52.0,30.0
290,726815,1959,2,23,40.6,51.1,34.0
291,726815,1959,2,24,35.3,48.0,27.0
292,726815,1959,3,10,35.2,43.0,30.0
293,726815,1959,3,13,43.9,57.9,33.1
294,726815,1959,3,18,49.7,66.9,39.0
295,726815,1959,3,19,42.1,54.0,35.1
296,726815,1959,3,22,45.6,60.1,32.0
297,726815,1959,3,23,42.5,54.0,35.1
298,726815,1959,3,26,46.1,60.1,39.9
299,726815,1959,3,27,42.5,52.0,33.1
300,726815,1959,3,29,41.4,52.0,33.1
301,726815,1959,3,30,42.6,54.0,37.0
302,726815,1959,4,17,45.0,57.9,39.0
303,726815,1959,4,18,42.5,52.0,37.0
304,726815,1959,4,25,60.2,73.0,48.0
305,726815,1959,4,26,53.8,64.0,44.1
306,726815,1959,4,27,48.5,60.1,39.9
307,726815,1959,4,30,64.3,75.9,55.9
308,726815,1959,5,1,52.7,64.0,46.9
309,726815,1959,5,2,43.3,53.1,36.0
310,726815,1959,5,5,50.3,62.1,42.1
311,726815,1959,5,6,49.6,62.1,42.1
312,726815,1959,5,14,77.2,89.1,68.0
