,stn,year,mo,da,temp,max,min
0,286980,1967,1,13,13.3,21.0,0.0
1,286980,1967,5,26,41.2,55.0,30.0
2,286980,1967,7,10,71.2,79.0,61.0
3,286980,1967,9,13,53.7,68.0,41.0
4,286980,1967,1,26,-16.1,-9.0,-26.0
5,286980,1967,3,13,23.6,27.0,19.0
6,286980,1967,5,14,64.1,81.0,46.0
7,286980,1967,7,5,83.1,91.0,70.0
8,286980,1967,8,3,69.7,79.0,57.0
9,286980,1967,8,20,61.3,70.0,54.0
10,286980,1967,9,1,57.6,73.0,48.0
11,286980,1967,12,23,3.1,9.0,-8.0
12,286980,1967,12,27,-2.9,5.0,-13.0
13,286980,1967,2,4,-11.7,-2.0,-31.0
14,286980,1967,2,8,-10.3,1.0,-24.0
15,286980,1967,2,15,-4.4,7.0,-11.0
16,286980,1967,2,21,10.2,18.0,3.0
17,286980,1967,2,25,-6.3,5.0,-17.0
18,286980,1967,3,15,12.0,25.0,5.0
19,286980,1967,4,14,33.3,50.0,16.0
20,286980,1967,4,16,51.9,73.0,36.0
21,286980,1967,4,20,60.8,79.0,45.0
22,286980,1967,6,6,71.1,97.0,52.0
23,286980,1967,6,10,70.5,82.0,52.0
24,286980,1967,6,13,55.4,63.0,43.0
25,286980,1967,6,19,62.7,73.0,43.0
26,286980,1967,6,20,74.3,86.0,59.0
27,286980,1967,7,27,64.1,75.0,57.0
28,286980,1967,9,19,40.9,52.0,32.0
29,286980,1967,9,26,48.9,59.0,41.0
30,286980,1967,10,7,43.7,48.0,41.0
31,286980,1967,10,30,37.9,43.0,34.0
32,286980,1967,11,9,32.7,36.0,25.0
33,286980,1967,11,15,23.6,28.0,18.0
34,286980,1967,12,1,5.5,12.0,-2.0
35,286980,1967,12,4,5.1,14.0,-4.0
36,286980,1967,12,21,4.3,9.0,3.0
37,286980,1967,1,6,-21.2,-15.0,-24.0
38,286980,1967,12,8,21.0,25.0,14.0
39,286980,1967,1,3,-17.7,-9.0,-24.0
40,286980,1967,1,14,11.1,16.0,9.0
41,286980,1967,1,20,4.2,10.0,1.0
42,286980,1967,2,7,-15.1,1.0,-24.0
43,286980,1967,2,12,5.0,10.0,-4.0
44,286980,1967,3,4,-1.3,16.0,-17.0
45,286980,1967,3,6,7.3,18.0,-4.0
46,286980,1967,4,4,39.3,54.0,27.0
47,286980,1967,4,22,63.9,77.0,43.0
48,286980,1967,5,1,66.0,82.0,48.0
49,286980,1967,6,9,70.7,82.0,54.0
50,286980,1967,6,25,72.0,86.0,52.0
51,286980,1967,6,26,81.6,95.0,57.0
52,286980,1967,7,2,70.6,79.0,55.0
53,286980,1967,7,4,80.3,91.0,64.0
54,286980,1967,7,29,71.7,82.0,54.0
55,286980,1967,7,31,66.6,75.0,59.0
56,286980,1967,8,8,59.6,61.0,55.0
57,286980,1967,8,9,59.4,64.0,57.0
58,286980,1967,8,25,54.2,57.0,45.0
59,286980,1967,8,30,50.3,66.0,34.0
60,286980,1967,8,31,57.6,73.0,36.0
61,286980,1967,9,6,44.3,57.0,32.0
62,286980,1967,10,14,50.4,59.0,37.0
63,286980,1967,11,26,9.7,25.0,5.0
64,286980,1967,12,3,3.4,10.0,0.0
65,286980,1967,12,18,18.4,21.0,14.0
66,286980,1967,12,25,8.7,14.0,3.0
67,286980,1967,1,4,-14.5,-11.0,-22.0
68,286980,1967,1,5,-21.1,-15.0,-24.0
69,286980,1967,1,9,6.2,14.0,-8.0
70,286980,1967,1,11,9.9,16.0,5.0
71,286980,1967,1,25,-21.6,-13.0,-27.0
72,286980,1967,1,27,-16.5,-8.0,-22.0
73,286980,1967,1,28,-1.5,7.0,-18.0
