,stn,year,mo,da,temp,max,min
0,343360,1963,1,21,-3.2,5.0,-8.0
1,343360,1963,3,19,-4.5,9.0,-9.0
2,343360,1963,8,18,66.5,77.0,57.0
3,343360,1963,12,19,9.8,14.0,5.0
4,343360,1963,6,21,66.2,81.0,59.0
5,343360,1963,8,4,65.5,81.0,57.0
6,343360,1963,8,9,75.2,90.0,61.0
7,343360,1963,8,17,68.3,75.0,63.0
8,343360,1963,1,11,6.8,10.0,3.0
9,343360,1963,3,25,13.5,27.0,1.0
10,343360,1963,9,18,57.0,70.0,46.0
11,343360,1963,1,3,-4.8,5.0,-13.0
12,343360,1963,3,13,32.5,37.0,25.0
13,343360,1963,2,2,19.6,21.0,18.0
14,343360,1963,12,3,16.0,19.0,7.0
15,343360,1963,1,12,1.2,5.0,-2.0
16,343360,1963,6,19,58.6,66.0,52.0
17,343360,1963,7,12,73.2,88.0,61.0
18,343360,1963,2,7,22.2,28.0,19.0
19,343360,1963,4,5,28.6,34.0,25.0
20,343360,1963,7,17,73.8,84.0,68.0
21,343360,1963,7,31,69.4,79.0,57.0
22,343360,1963,8,14,73.2,90.0,59.0
23,343360,1963,9,8,71.0,90.0,57.0
24,343360,1963,9,15,64.6,72.0,55.0
25,343360,1963,4,19,53.6,61.0,48.0
26,343360,1963,12,21,34.8,36.0,32.0
27,343360,1963,6,7,64.4,75.0,50.0
28,343360,1963,12,20,26.0,36.0,7.0
29,343360,1963,12,16,14.4,16.0,12.0
30,343360,1963,2,23,18.0,32.0,7.0
31,343360,1963,3,7,30.2,34.0,27.0
32,343360,1963,4,1,18.6,23.0,14.0
33,343360,1963,5,1,56.2,66.0,48.0
34,343360,1963,12,4,12.0,19.0,5.0
35,343360,1963,1,2,-6.6,1.0,-9.0
36,343360,1963,5,31,51.8,68.0,45.0
37,343360,1963,10,24,38.0,43.0,32.0
38,343360,1963,9,29,53.8,59.0,48.0
39,343360,1963,12,18,22.6,37.0,12.0
40,343360,1963,3,16,21.0,28.0,18.0
41,343360,1963,2,4,29.7,34.0,25.0
