,stn,year,mo,da,temp,max,min
0,743920,1962,1,1,26.1,36.3,16.3
1,743920,1962,1,3,19.9,31.3,6.4
2,743920,1962,1,4,23.4,31.3,0.3
3,743920,1962,1,9,32.7,37.0,26.4
4,743920,1962,1,10,22.1,28.9,10.4
5,743920,1962,1,12,18.3,29.3,7.3
6,743920,1962,1,13,17.2,29.3,8.4
7,743920,1962,1,14,18.6,36.3,4.3
8,743920,1962,1,17,24.7,34.3,5.4
9,743920,1962,1,20,17.0,22.3,8.4
10,743920,1962,1,23,35.0,39.4,22.3
11,743920,1962,1,25,37.6,43.3,31.3
12,743920,1962,1,26,30.3,38.3,21.4
13,743920,1962,1,28,13.6,18.3,4.3
14,743920,1962,1,31,4.6,23.0,-7.6
15,743920,1962,2,1,-3.0,7.3,-11.6
16,743920,1962,2,4,27.3,37.4,14.4
17,743920,1962,2,7,7.3,16.0,-1.7
18,743920,1962,2,9,22.3,33.4,13.3
19,743920,1962,2,10,21.6,30.0,2.3
20,743920,1962,2,11,7.7,20.3,-2.6
21,743920,1962,2,12,12.5,29.3,-3.6
22,743920,1962,2,13,18.2,35.4,1.4
23,743920,1962,2,14,20.4,30.4,9.3
24,743920,1962,2,15,22.5,30.4,12.4
25,743920,1962,2,16,19.8,33.4,3.4
26,743920,1962,2,18,24.2,30.0,11.3
27,743920,1962,2,21,19.8,27.0,4.3
28,743920,1962,2,24,23.1,32.0,12.4
29,743920,1962,2,25,15.4,32.4,2.3
30,743920,1962,3,6,35.1,39.4,30.4
31,743920,1962,3,7,34.7,42.4,26.4
32,743920,1962,3,8,31.1,45.3,20.3
33,743920,1962,3,9,28.5,42.4,13.3
34,743920,1962,3,10,30.2,46.4,17.4
35,743920,1962,3,11,31.0,45.3,15.4
36,743920,1962,3,12,31.1,39.4,22.3
37,743920,1962,3,14,34.5,45.3,24.4
38,743920,1962,3,16,38.5,47.3,28.4
39,743920,1962,3,17,38.0,46.4,31.3
40,743920,1962,3,19,31.6,40.3,20.3
41,743920,1962,3,20,29.7,42.4,14.4
42,743920,1962,3,26,41.2,48.4,33.4
43,743920,1962,3,29,40.3,52.3,28.4
44,743920,1962,4,5,39.9,55.4,25.3
45,743920,1962,4,6,41.9,58.3,29.3
46,743920,1962,4,11,42.8,55.4,31.3
47,743920,1962,4,15,39.7,49.3,32.4
48,743920,1962,4,17,38.4,45.3,30.4
49,743920,1962,4,21,44.7,62.4,28.4
50,743920,1962,4,22,49.6,67.3,33.4
51,743920,1962,4,24,41.6,48.4,31.3
52,743920,1962,5,9,47.4,57.4,38.3
53,743920,1962,5,10,53.6,62.4,41.4
54,743920,1962,5,11,48.8,63.3,34.3
55,743920,1962,5,12,47.1,59.4,34.3
56,743920,1962,5,13,47.4,60.4,31.3
57,743920,1962,5,17,50.5,59.4,40.3
58,743920,1962,5,20,60.3,69.1,47.3
59,743920,1962,5,23,54.0,65.3,42.4
60,743920,1962,5,27,58.5,67.3,47.3
61,743920,1962,5,29,54.3,66.4,40.3
62,743920,1962,6,3,59.7,71.4,49.3
63,743920,1962,6,4,59.1,72.3,44.4
64,743920,1962,6,9,61.9,75.4,45.3
65,743920,1962,6,15,62.8,82.4,47.3
66,743920,1962,6,18,68.5,82.9,58.3
67,743920,1962,6,22,59.4,67.3,54.3
68,743920,1962,6,28,60.1,72.3,49.3
69,743920,1962,6,30,66.1,76.3,57.4
70,743920,1962,7,3,60.3,75.4,46.4
71,743920,1962,7,7,66.0,82.4,50.4
72,743920,1962,7,8,73.5,85.3,61.3
73,743920,1962,7,20,70.4,82.4,56.3
74,743920,1962,7,25,64.7,75.4,52.3
75,743920,1962,7,28,68.4,83.3,57.4
76,743920,1962,7,29,68.9,81.3,62.4
77,743920,1962,8,6,70.3,84.4,61.3
78,743920,1962,8,25,61.8,70.3,54.3
79,743920,1962,8,31,67.1,77.4,60.4
80,743920,1962,9,2,66.2,73.4,56.3
81,743920,1962,9,3,62.7,76.3,49.3
82,743920,1962,9,7,54.1,68.4,41.4
83,743920,1962,9,13,62.8,75.4,54.3
84,743920,1962,9,15,64.7,72.3,51.4
85,743920,1962,9,21,47.0,58.3,35.4
86,743920,1962,9,22,44.8,56.3,33.4
87,743920,1962,9,24,49.4,56.3,41.4
88,743920,1962,10,1,55.4,65.3,46.4
89,743920,1962,10,2,55.5,71.4,46.4
90,743920,1962,10,9,54.6,59.0,50.4
91,743920,1962,10,14,47.7,56.3,38.3
92,743920,1962,10,15,44.1,54.3,33.4
93,743920,1962,10,17,59.7,68.4,42.4
94,743920,1962,10,20,53.2,58.3,46.4
95,743920,1962,10,25,36.8,46.4,27.3
96,743920,1962,10,30,35.2,45.3,25.3
97,743920,1962,11,2,39.5,51.4,28.4
98,743920,1962,11,6,35.4,37.0,30.4
99,743920,1962,11,12,38.8,44.4,27.3
100,743920,1962,11,24,32.1,35.4,27.3
101,743920,1962,11,25,29.9,39.4,21.4
102,743920,1962,11,28,35.3,60.4,21.4
103,743920,1962,11,29,35.4,55.4,24.4
104,743920,1962,12,4,37.7,52.3,29.3
105,743920,1962,12,8,37.1,41.4,32.4
106,743920,1962,12,11,27.1,31.3,17.4
107,743920,1962,12,12,20.4,30.4,11.3
108,743920,1962,12,13,14.8,21.4,6.4
109,743920,1962,12,16,17.8,26.4,8.4
110,743920,1962,12,17,15.9,27.3,5.4
111,743920,1962,12,18,19.6,32.4,8.4
112,743920,1962,12,19,24.4,40.3,12.4
113,743920,1962,12,20,22.9,40.3,-0.6
114,743920,1962,12,23,25.8,34.3,16.3
115,743920,1962,12,24,28.1,34.0,8.4
116,743920,1962,12,28,18.2,31.3,4.3
117,743920,1962,1,8,36.8,40.3,32.4
118,743920,1962,1,16,38.7,48.9,18.3
119,743920,1962,1,27,31.9,39.4,13.3
120,743920,1962,2,6,32.9,42.1,8.4
121,743920,1962,3,1,29.3,32.4,12.4
122,743920,1962,3,28,41.1,48.4,33.4
