,stn,year,mo,da,temp,max,min
0,722050,1953,3,5,67.2,77.0,60.4
1,722050,1953,12,10,68.4,75.4,58.3
2,722050,1953,1,21,70.5,78.4,58.3
3,722050,1953,2,3,59.5,62.1,57.4
4,722050,1953,4,3,71.5,79.3,65.3
5,722050,1953,4,10,78.1,87.1,72.3
6,722050,1953,8,8,81.1,90.3,76.3
7,722050,1953,11,14,69.5,79.3,64.4
8,722050,1953,12,7,68.4,73.0,61.3
9,722050,1953,11,26,55.0,62.1,48.9
10,722050,1953,1,1,53.3,62.1,43.0
11,722050,1953,1,2,53.9,68.0,43.0
12,722050,1953,1,3,56.5,66.0,50.0
13,722050,1953,1,4,46.2,54.0,36.0
14,722050,1953,1,6,53.6,70.0,37.9
15,722050,1953,1,7,59.5,73.0,48.0
16,722050,1953,1,10,59.2,66.9,53.1
17,722050,1953,1,11,52.1,59.4,45.0
18,722050,1953,1,12,48.3,57.0,41.0
19,722050,1953,1,13,53.5,68.0,44.1
20,722050,1953,1,14,61.1,73.0,53.1
21,722050,1953,1,15,65.2,75.4,57.0
22,722050,1953,1,17,68.4,78.1,60.1
23,722050,1953,1,19,70.5,80.1,64.0
24,722050,1953,1,22,63.0,78.1,50.0
25,722050,1953,1,23,68.8,80.1,61.0
26,722050,1953,1,25,53.7,63.0,45.0
27,722050,1953,1,26,52.9,71.1,39.0
28,722050,1953,1,27,57.6,72.0,45.0
29,722050,1953,1,28,62.7,73.0,52.0
30,722050,1953,1,30,57.0,72.0,46.9
31,722050,1953,2,5,57.7,69.1,46.0
32,722050,1953,2,6,63.3,73.9,55.0
33,722050,1953,2,9,58.8,72.0,50.0
34,722050,1953,2,10,61.5,71.1,54.0
35,722050,1953,2,11,62.7,72.0,55.0
36,722050,1953,2,12,66.2,80.4,55.9
37,722050,1953,2,14,58.3,77.4,45.0
38,722050,1953,2,16,51.7,64.0,39.9
39,722050,1953,2,17,56.9,71.1,45.0
40,722050,1953,2,18,56.2,64.9,45.0
41,722050,1953,2,19,62.2,75.0,52.0
42,722050,1953,2,21,73.9,84.4,66.0
43,722050,1953,2,24,67.1,78.1,61.0
44,722050,1953,2,25,69.9,81.0,59.0
45,722050,1953,2,26,69.4,82.0,60.1
46,722050,1953,3,1,66.7,80.1,57.0
47,722050,1953,3,2,72.5,84.9,64.9
48,722050,1953,3,3,74.0,84.0,64.9
49,722050,1953,3,4,75.2,86.0,66.0
