,stn,year,mo,da,temp,max,min
0,722545,1969,1,1,32.2,42.4,26.4
1,722545,1969,1,4,35.4,42.4,29.3
2,722545,1969,1,5,33.3,53.4,19.9
3,722545,1969,1,6,45.1,67.3,34.3
4,722545,1969,1,7,53.4,76.3,35.4
5,722545,1969,1,8,57.6,80.2,44.4
6,722545,1969,1,9,48.8,68.4,38.3
7,722545,1969,1,10,37.9,47.3,30.4
8,722545,1969,1,11,41.7,51.3,37.4
9,722545,1969,1,12,41.8,61.3,28.4
10,722545,1969,1,13,49.8,62.4,41.4
11,722545,1969,1,15,62.1,70.3,57.4
12,722545,1969,1,17,64.3,71.2,59.4
13,722545,1969,1,19,49.7,56.3,43.3
14,722545,1969,1,20,54.8,64.4,50.4
15,722545,1969,1,21,66.5,81.3,59.4
16,722545,1969,1,22,61.7,81.3,45.3
17,722545,1969,1,23,63.9,77.4,50.4
18,722545,1969,1,24,44.6,65.3,31.3
19,722545,1969,1,25,38.7,55.4,30.4
20,722545,1969,1,27,63.3,73.4,59.4
21,722545,1969,2,3,51.8,67.3,42.4
22,722545,1969,2,4,43.1,55.4,32.4
23,722545,1969,2,7,63.9,80.2,51.3
24,722545,1969,2,9,50.3,58.3,43.3
25,722545,1969,2,10,53.7,70.3,39.4
26,722545,1969,2,11,59.0,71.2,46.4
27,722545,1969,2,12,55.2,69.3,43.3
28,722545,1969,2,16,42.3,51.3,34.3
29,722545,1969,2,17,41.5,45.3,39.4
30,722545,1969,2,18,43.4,52.3,35.4
31,722545,1969,2,22,49.7,58.3,41.4
32,722545,1969,2,23,50.8,67.3,39.4
33,722545,1969,2,24,54.1,68.4,40.3
34,722545,1969,2,25,55.0,70.3,40.3
35,722545,1969,2,26,58.2,70.3,50.4
36,722545,1969,2,28,57.5,74.3,46.4
37,722545,1969,3,1,55.4,62.4,49.3
38,722545,1969,3,4,43.1,56.3,34.3
39,722545,1969,3,6,52.0,65.3,46.4
40,722545,1969,3,7,53.8,67.3,42.4
41,722545,1969,3,9,40.3,52.3,31.3
42,722545,1969,3,10,39.2,45.3,33.4
43,722545,1969,3,11,40.4,44.4,37.4
44,722545,1969,3,12,46.5,68.4,32.4
