,stn,year,mo,da,temp,max,min
0,540940,1962,9,13,62.5,77.0,46.0
1,540940,1962,1,17,7.5,21.0,-11.0
2,540940,1962,5,10,59.7,70.0,43.0
3,540940,1962,1,25,1.4,16.0,-9.0
4,540940,1962,1,29,3.0,19.0,-9.0
5,540940,1962,2,6,12.3,25.0,-2.0
6,540940,1962,8,8,70.0,77.0,64.0
7,540940,1962,2,14,3.8,16.0,-4.0
8,540940,1962,3,17,19.7,27.0,10.0
9,540940,1962,7,18,71.9,82.0,64.0
10,540940,1962,8,2,73.0,82.0,68.0
11,540940,1962,2,15,6.7,14.0,-4.0
12,540940,1962,1,8,5.2,25.0,-6.0
13,540940,1962,1,10,5.4,23.0,-6.0
14,540940,1962,1,15,2.0,12.0,-17.0
15,540940,1962,1,28,4.4,19.0,-6.0
16,540940,1962,2,24,3.4,14.0,-15.0
17,540940,1962,2,28,13.6,28.0,-6.0
18,540940,1962,3,1,13.2,27.0,-8.0
19,540940,1962,3,27,27.9,37.0,18.0
20,540940,1962,4,21,52.6,75.0,36.0
21,540940,1962,4,29,51.7,70.0,30.0
22,540940,1962,5,31,70.6,84.0,46.0
23,540940,1962,6,11,71.3,86.0,54.0
24,540940,1962,6,20,69.7,82.0,52.0
25,540940,1962,7,16,74.0,84.0,64.0
26,540940,1962,9,24,44.1,57.0,34.0
27,540940,1962,10,18,39.7,59.0,25.0
28,540940,1962,11,1,43.0,61.0,21.0
29,540940,1962,11,29,6.0,21.0,-4.0
30,540940,1962,12,3,13.7,25.0,3.0
31,540940,1962,12,6,5.3,23.0,-8.0
32,540940,1962,12,28,2.4,10.0,-17.0
33,540940,1962,4,15,53.4,68.0,27.0
34,540940,1962,4,30,54.5,70.0,30.0
35,540940,1962,8,21,74.0,86.0,64.0
36,540940,1962,10,9,44.0,61.0,28.0
37,540940,1962,4,22,58.7,70.0,39.0
38,540940,1962,5,21,59.8,72.0,50.0
39,540940,1962,8,31,66.4,77.0,61.0
40,540940,1962,4,12,44.9,55.0,28.0
41,540940,1962,5,22,56.3,61.0,54.0
42,540940,1962,6,21,66.6,79.0,57.0
43,540940,1962,2,22,1.5,19.0,-15.0
44,540940,1962,3,8,20.4,28.0,-2.0
45,540940,1962,12,24,1.6,10.0,-11.0
46,540940,1962,1,11,12.9,21.0,-6.0
47,540940,1962,1,26,2.4,14.0,-13.0
48,540940,1962,2,7,14.6,32.0,0.0
49,540940,1962,2,16,6.6,23.0,-6.0
50,540940,1962,3,13,19.8,27.0,-2.0
51,540940,1962,3,20,31.5,41.0,14.0
52,540940,1962,3,28,24.9,32.0,16.0
53,540940,1962,4,28,44.8,59.0,28.0
54,540940,1962,5,18,65.4,79.0,46.0
55,540940,1962,5,30,55.4,72.0,43.0
56,540940,1962,8,24,64.8,77.0,55.0
57,540940,1962,10,12,42.2,54.0,27.0
58,540940,1962,11,3,30.9,39.0,23.0
59,540940,1962,12,13,18.5,36.0,-4.0
60,540940,1962,12,18,20.4,32.0,5.0
61,540940,1962,12,20,8.9,14.0,-6.0
62,540940,1962,12,22,12.8,23.0,-8.0
63,540940,1962,1,20,5.0,14.0,-9.0
64,540940,1962,2,23,1.5,18.0,-11.0
65,540940,1962,2,25,8.0,16.0,-13.0
66,540940,1962,3,9,23.1,34.0,14.0
67,540940,1962,3,10,15.0,21.0,12.0
68,540940,1962,3,15,14.0,25.0,9.0
69,540940,1962,5,17,53.8,64.0,41.0
70,540940,1962,7,24,73.6,82.0,66.0
71,540940,1962,9,4,64.6,75.0,55.0
72,540940,1962,1,21,3.6,12.0,-6.0
73,540940,1962,2,8,21.5,30.0,-2.0
74,540940,1962,2,20,11.6,23.0,-9.0
75,540940,1962,2,26,7.9,18.0,-4.0
76,540940,1962,3,16,15.1,19.0,7.0
77,540940,1962,10,14,34.9,39.0,28.0
78,540940,1962,12,29,11.9,16.0,0.0
79,540940,1962,2,10,19.1,25.0,16.0
80,540940,1962,4,3,20.8,27.0,3.0
81,540940,1962,5,7,54.3,66.0,37.0
82,540940,1962,7,14,76.6,86.0,63.0
83,540940,1962,7,28,76.2,86.0,68.0
84,540940,1962,8,15,67.8,79.0,52.0
85,540940,1962,9,19,61.8,73.0,54.0
86,540940,1962,9,22,50.0,61.0,36.0
87,540940,1962,11,6,31.2,41.0,12.0
88,540940,1962,11,13,26.1,34.0,14.0
89,540940,1962,11,16,14.5,25.0,5.0
90,540940,1962,12,4,18.3,27.0,5.0
91,540940,1962,12,25,3.4,16.0,-4.0
92,540940,1962,1,1,4.1,9.0,-9.0
93,540940,1962,1,3,-4.6,12.0,-17.0
94,540940,1962,1,6,-2.9,10.0,-22.0
95,540940,1962,1,7,5.0,27.0,-9.0
96,540940,1962,1,9,2.9,23.0,-9.0
97,540940,1962,1,16,1.3,21.0,-11.0
98,540940,1962,1,24,2.5,16.0,-13.0
99,540940,1962,1,27,3.1,16.0,-11.0
100,540940,1962,1,30,3.8,18.0,-8.0
101,540940,1962,1,31,2.5,16.0,-8.0
102,540940,1962,2,2,1.6,21.0,-13.0
103,540940,1962,2,3,5.0,23.0,-9.0
104,540940,1962,2,4,8.6,25.0,-8.0
105,540940,1962,2,5,9.7,25.0,-2.0
106,540940,1962,2,12,-6.5,7.0,-20.0
107,540940,1962,2,13,0.4,9.0,-18.0
108,540940,1962,2,17,5.0,23.0,-9.0
109,540940,1962,2,18,7.8,21.0,-8.0
110,540940,1962,2,27,6.2,21.0,-8.0
111,540940,1962,3,3,20.4,32.0,-2.0
112,540940,1962,3,5,25.6,37.0,0.0
113,540940,1962,3,12,11.7,25.0,0.0
114,540940,1962,3,19,25.2,37.0,7.0
115,540940,1962,3,23,25.2,34.0,16.0
116,540940,1962,3,30,40.6,52.0,12.0
117,540940,1962,3,31,45.9,55.0,30.0
118,540940,1962,4,5,38.1,52.0,12.0
119,540940,1962,4,6,42.5,57.0,30.0
120,540940,1962,4,14,41.4,55.0,27.0
121,540940,1962,4,18,39.4,48.0,23.0
122,540940,1962,4,19,48.1,64.0,32.0
123,540940,1962,4,20,52.7,68.0,34.0
124,540940,1962,4,24,51.1,77.0,27.0
125,540940,1962,4,25,54.1,73.0,30.0
