,stn,year,mo,da,temp,max,min
0,717270,1962,1,3,0.5,13.5,-11.0
1,717270,1962,1,21,-10.5,4.5,-22.0
2,717270,1962,2,3,-1.4,16.3,-13.0
3,717270,1962,2,9,-8.9,8.4,-24.0
4,717270,1962,2,13,-1.0,15.4,-14.1
5,717270,1962,2,26,6.6,14.4,-8.0
6,717270,1962,3,3,0.7,6.4,-2.9
7,717270,1962,3,15,31.1,36.0,27.0
8,717270,1962,3,22,28.5,39.9,23.0
9,717270,1962,4,1,31.4,41.0,28.9
10,717270,1962,4,17,35.2,42.4,28.0
11,717270,1962,4,27,43.0,56.3,34.0
12,717270,1962,11,19,13.0,26.1,1.9
13,717270,1962,11,21,26.6,33.4,21.0
14,717270,1962,12,22,-0.8,14.4,-20.0
15,717270,1962,1,2,-6.0,15.1,-18.9
16,717270,1962,1,5,-13.9,6.1,-23.1
17,717270,1962,1,6,-8.3,0.3,-18.9
18,717270,1962,1,7,9.0,20.3,-15.0
19,717270,1962,1,8,26.9,33.4,19.0
20,717270,1962,1,10,5.3,12.9,0.0
21,717270,1962,1,11,7.9,19.4,-0.9
22,717270,1962,1,12,18.8,22.5,15.1
23,717270,1962,1,13,6.9,23.0,-2.9
24,717270,1962,1,18,-11.4,-4.5,-22.0
25,717270,1962,1,19,-9.3,-1.7,-23.1
26,717270,1962,1,24,-6.2,17.1,-20.0
27,717270,1962,1,25,19.2,28.4,10.0
28,717270,1962,1,28,-13.8,-6.5,-22.0
29,717270,1962,1,29,-21.3,-11.9,-27.9
30,717270,1962,1,30,-13.8,-1.7,-29.9
31,717270,1962,1,31,-14.7,-0.9,-20.9
32,717270,1962,2,1,-23.6,-11.0,-29.0
33,717270,1962,2,14,1.3,15.4,-11.9
34,717270,1962,2,15,12.4,19.4,9.0
35,717270,1962,2,17,17.5,24.4,10.9
36,717270,1962,2,19,-6.9,10.0,-23.1
37,717270,1962,2,20,13.3,20.3,7.0
38,717270,1962,2,21,3.2,23.0,-5.1
39,717270,1962,2,22,-5.9,7.0,-20.9
40,717270,1962,2,23,11.5,16.3,6.1
41,717270,1962,2,24,1.1,16.0,-5.1
42,717270,1962,2,27,18.2,21.4,10.9
43,717270,1962,2,28,18.4,24.4,8.1
44,717270,1962,3,2,-1.8,5.4,-9.9
45,717270,1962,3,4,10.3,17.4,5.0
46,717270,1962,3,5,23.5,32.4,12.9
47,717270,1962,3,6,28.5,33.4,24.1
48,717270,1962,3,23,25.4,33.4,19.9
49,717270,1962,3,24,32.4,42.4,26.1
50,717270,1962,4,2,28.6,34.0,25.0
51,717270,1962,4,3,21.0,32.0,10.0
52,717270,1962,4,4,25.6,44.4,10.9
53,717270,1962,4,12,33.1,45.3,19.0
54,717270,1962,4,14,31.4,43.0,28.0
55,717270,1962,4,15,31.4,37.4,26.1
56,717270,1962,4,16,34.0,39.4,30.0
57,717270,1962,4,25,30.7,45.3,16.0
58,717270,1962,4,30,39.7,51.3,30.9
59,717270,1962,5,8,35.8,48.4,25.0
60,717270,1962,5,15,50.7,59.4,43.0
61,717270,1962,5,22,48.7,62.1,34.0
62,717270,1962,5,28,55.0,77.4,37.9
63,717270,1962,6,4,57.2,71.2,37.9
64,717270,1962,6,6,55.2,69.1,43.0
65,717270,1962,6,13,62.3,79.3,42.1
66,717270,1962,6,18,51.7,71.1,37.0
67,717270,1962,6,26,60.1,72.0,48.9
68,717270,1962,7,1,57.0,77.0,45.0
69,717270,1962,7,2,54.1,64.0,46.0
70,717270,1962,7,11,64.0,79.3,54.0
71,717270,1962,7,17,67.5,83.3,51.1
72,717270,1962,7,19,63.1,80.1,51.1
73,717270,1962,7,20,65.3,77.4,48.9
74,717270,1962,7,22,58.9,64.4,53.1
75,717270,1962,7,23,57.5,69.3,45.0
76,717270,1962,7,30,68.6,79.3,57.0
77,717270,1962,8,2,62.6,76.3,48.9
78,717270,1962,8,6,66.7,78.3,54.0
79,717270,1962,8,9,57.6,70.3,41.0
80,717270,1962,8,13,66.8,78.3,53.1
81,717270,1962,8,15,61.4,73.0,48.9
82,717270,1962,8,21,55.8,66.9,46.0
83,717270,1962,8,22,54.9,69.3,39.0
84,717270,1962,9,3,56.4,71.2,37.0
85,717270,1962,9,26,42.3,54.0,28.9
86,717270,1962,9,27,44.5,57.4,28.9
87,717270,1962,10,2,53.9,64.4,48.0
88,717270,1962,10,8,51.6,65.3,39.0
89,717270,1962,10,14,35.8,43.0,30.0
90,717270,1962,10,21,39.0,52.0,30.0
91,717270,1962,10,25,30.6,37.9,27.0
92,717270,1962,10,28,29.7,39.0,25.0
93,717270,1962,10,30,26.2,36.0,19.0
94,717270,1962,11,3,25.6,42.1,14.0
95,717270,1962,11,12,22.9,37.9,14.0
96,717270,1962,11,13,16.8,28.9,5.0
97,717270,1962,11,14,25.8,29.3,21.9
98,717270,1962,11,15,25.7,30.9,19.9
99,717270,1962,11,16,25.2,33.4,18.0
100,717270,1962,11,22,32.6,36.0,28.9
101,717270,1962,11,23,28.9,37.0,26.1
102,717270,1962,11,24,21.2,30.4,12.0
103,717270,1962,11,25,22.9,32.0,18.0
104,717270,1962,12,8,31.1,37.9,26.1
105,717270,1962,12,9,30.2,35.1,27.0
106,717270,1962,12,14,1.5,6.4,-2.9
107,717270,1962,12,15,-9.1,7.0,-17.0
108,717270,1962,12,17,5.5,13.5,-2.0
109,717270,1962,12,18,-5.4,14.0,-18.0
110,717270,1962,12,19,9.5,19.4,-5.1
111,717270,1962,12,23,11.3,14.4,7.0
112,717270,1962,12,25,-5.6,12.9,-14.1
113,717270,1962,12,27,-8.2,2.5,-18.9
114,717270,1962,12,29,13.7,26.4,-0.9
115,717270,1962,12,31,-3.7,5.4,-9.9
116,717270,1962,1,14,12.5,26.4,3.0
117,717270,1962,1,20,-12.9,-0.9,-22.0
118,717270,1962,2,2,-24.6,-4.5,-38.0
119,717270,1962,2,10,-16.2,10.9,-26.0
120,717270,1962,2,11,-19.4,-3.6,-33.0
121,717270,1962,2,12,-16.4,4.5,-32.1
122,717270,1962,2,16,3.4,19.9,-13.0
123,717270,1962,2,25,-2.7,11.3,-17.0
124,717270,1962,3,7,20.7,34.3,1.0
125,717270,1962,3,8,18.3,36.0,0.0
126,717270,1962,3,9,21.0,38.3,1.9
127,717270,1962,3,10,22.9,39.9,7.0
128,717270,1962,3,11,24.0,41.4,10.0
129,717270,1962,3,12,24.9,41.0,12.0
130,717270,1962,3,13,30.1,39.0,25.0
131,717270,1962,3,16,26.8,36.3,17.1
132,717270,1962,3,17,31.6,36.0,25.0
133,717270,1962,3,18,22.1,36.0,14.0
134,717270,1962,3,19,13.0,25.0,1.0
135,717270,1962,3,20,19.1,37.4,1.9
136,717270,1962,3,21,26.1,39.4,12.0
137,717270,1962,3,27,35.5,46.4,28.0
138,717270,1962,4,5,42.3,50.4,36.0
139,717270,1962,4,13,36.7,45.0,28.9
140,717270,1962,4,18,35.8,46.4,21.9
141,717270,1962,4,19,36.2,48.4,25.0
142,717270,1962,4,20,38.1,51.3,21.9
143,717270,1962,4,21,45.4,63.3,28.0
144,717270,1962,4,26,36.6,47.3,25.0
145,717270,1962,5,1,43.7,53.4,37.0
146,717270,1962,5,9,40.7,52.0,32.0
147,717270,1962,5,10,44.6,49.3,36.0
148,717270,1962,5,11,44.8,54.3,36.0
149,717270,1962,5,12,47.9,60.3,32.0
150,717270,1962,5,13,51.3,69.3,33.1
151,717270,1962,5,19,66.4,77.0,55.0
152,717270,1962,5,23,48.0,60.3,34.0
153,717270,1962,5,29,66.7,78.3,48.0
154,717270,1962,6,7,55.7,74.3,39.9
155,717270,1962,6,8,61.3,73.9,48.0
156,717270,1962,6,9,63.7,82.4,41.0
157,717270,1962,6,14,68.1,84.4,50.0
158,717270,1962,6,16,77.3,87.3,66.0
159,717270,1962,6,27,59.6,74.3,41.0
160,717270,1962,6,28,68.2,84.4,51.1
161,717270,1962,6,29,75.9,86.4,59.0
162,717270,1962,7,3,56.6,70.3,41.0
163,717270,1962,7,4,57.0,71.1,43.0
164,717270,1962,7,5,54.9,69.1,45.0
165,717270,1962,7,6,53.3,64.0,39.0
166,717270,1962,7,7,63.5,79.3,48.9
167,717270,1962,7,24,59.9,73.4,42.1
168,717270,1962,8,10,57.4,73.0,41.0
169,717270,1962,8,23,57.9,74.3,41.0
170,717270,1962,8,24,64.6,78.3,52.0
171,717270,1962,8,25,72.4,85.3,60.1
172,717270,1962,8,26,72.3,86.0,64.9
173,717270,1962,8,28,72.2,86.0,61.0
174,717270,1962,8,29,67.9,84.0,60.1
175,717270,1962,8,30,65.0,78.3,54.0
176,717270,1962,9,4,56.9,73.4,39.0
177,717270,1962,9,23,43.9,55.4,33.1
178,717270,1962,9,24,47.0,62.4,30.9
179,717270,1962,9,28,43.9,57.0,28.9
180,717270,1962,10,3,57.5,75.4,42.1
181,717270,1962,10,4,59.0,75.0,51.1
182,717270,1962,10,5,46.6,66.9,37.0
183,717270,1962,10,9,47.9,66.0,41.0
184,717270,1962,10,15,35.6,47.3,23.0
185,717270,1962,10,22,38.4,48.4,28.9
186,717270,1962,10,26,25.4,35.1,16.0
187,717270,1962,11,7,18.4,32.4,8.1
188,717270,1962,11,17,26.7,34.0,21.9
189,717270,1962,11,18,20.0,28.9,15.1
190,717270,1962,11,20,15.8,32.4,3.0
191,717270,1962,11,26,29.4,37.4,23.0
192,717270,1962,11,27,34.4,47.3,24.1
193,717270,1962,11,28,33.2,48.9,21.9
194,717270,1962,11,29,27.0,46.0,15.1
195,717270,1962,11,30,32.9,45.0,21.9
196,717270,1962,12,3,37.6,49.3,28.9
197,717270,1962,12,4,31.7,50.0,21.9
198,717270,1962,12,5,31.1,39.9,25.0
199,717270,1962,12,13,-9.2,5.0,-20.0
200,717270,1962,3,14,25.0,37.9,14.0
201,717270,1962,3,28,40.4,51.3,33.1
202,717270,1962,3,29,39.2,52.0,30.9
203,717270,1962,3,30,47.7,70.3,35.1
204,717270,1962,4,6,42.1,57.4,30.9
205,717270,1962,5,2,40.7,55.0,37.0
206,717270,1962,6,15,73.0,85.3,62.1
207,717270,1962,6,20,58.7,71.2,48.9
208,717270,1962,7,8,65.9,80.2,51.1
209,717270,1962,7,18,68.1,84.0,57.0
210,717270,1962,7,25,62.6,79.3,46.9
211,717270,1962,7,31,64.5,80.1,59.0
212,717270,1962,8,11,57.8,73.0,53.1
213,717270,1962,8,27,72.8,84.4,64.0
214,717270,1962,9,5,55.9,73.9,48.9
215,717270,1962,9,25,49.2,62.1,45.0
216,717270,1962,10,6,46.3,55.9,43.0
217,717270,1962,10,10,41.9,54.0,35.1
218,717270,1962,11,8,32.3,34.3,28.9
219,717270,1962,12,1,37.4,43.3,34.0
220,717270,1962,12,2,31.4,43.0,28.9
221,717270,1962,1,15,27.7,33.1,21.0
222,717270,1962,2,5,13.8,23.4,-0.9
223,717270,1962,3,25,37.3,42.1,33.1
224,717270,1962,3,26,37.8,41.4,34.0
225,717270,1962,4,7,43.9,57.0,37.9
226,717270,1962,4,8,40.1,51.1,37.0
227,717270,1962,4,9,40.3,49.3,34.0
228,717270,1962,4,10,37.2,50.0,33.1
229,717270,1962,4,11,35.2,39.9,30.9
230,717270,1962,4,22,45.8,63.0,41.0
231,717270,1962,4,23,37.5,48.9,32.0
232,717270,1962,4,29,38.1,45.3,28.9
233,717270,1962,5,3,38.9,41.0,37.0
234,717270,1962,5,4,39.8,41.4,37.9
235,717270,1962,5,5,42.3,47.3,39.0
236,717270,1962,5,6,42.6,51.1,36.0
237,717270,1962,5,7,35.3,46.0,28.9
238,717270,1962,5,14,49.6,70.0,42.1
239,717270,1962,5,16,51.2,60.1,44.1
240,717270,1962,5,17,57.7,75.4,46.9
