,stn,year,mo,da,temp,max,min
0,590230,1964,4,24,80.3,91.0,73.0
1,590230,1964,2,15,54.0,55.0,45.0
2,590230,1964,10,1,77.2,86.0,70.0
3,590230,1964,4,6,78.0,90.0,68.0
4,590230,1964,1,12,68.0,77.0,61.0
5,590230,1964,1,24,44.7,50.0,41.0
6,590230,1964,1,27,45.8,54.0,39.0
7,590230,1964,5,22,80.8,91.0,73.0
8,590230,1964,4,21,79.7,91.0,73.0
9,590230,1964,8,31,85.8,95.0,77.0
10,590230,1964,3,16,69.0,79.0,50.0
11,590230,1964,4,15,76.8,84.0,70.0
12,590230,1964,8,28,84.0,95.0,79.0
13,590230,1964,8,13,82.3,90.0,75.0
14,590230,1964,2,7,61.7,70.0,57.0
15,590230,1964,2,29,55.9,64.0,46.0
16,590230,1964,3,5,54.7,57.0,52.0
17,590230,1964,5,13,73.2,79.0,66.0
18,590230,1964,11,6,62.7,68.0,59.0
19,590230,1964,11,18,61.6,68.0,50.0
20,590230,1964,10,16,79.7,90.0,75.0
21,590230,1964,5,4,69.4,82.0,61.0
22,590230,1964,10,13,77.3,90.0,68.0
23,590230,1964,11,28,64.8,79.0,57.0
24,590230,1964,8,17,81.8,97.0,75.0
25,590230,1964,2,26,41.5,50.0,37.0
26,590230,1964,12,4,51.0,57.0,48.0
27,590230,1964,1,1,48.0,50.0,46.0
28,590230,1964,2,2,43.3,46.0,41.0
29,590230,1964,12,9,54.9,57.0,54.0
30,590230,1964,5,9,79.7,90.0,70.0
31,590230,1964,6,21,76.0,86.0,70.0
32,590230,1964,7,31,83.2,93.0,75.0
33,590230,1964,1,8,61.3,66.0,55.0
34,590230,1964,5,25,84.3,93.0,75.0
35,590230,1964,7,14,86.6,95.0,81.0
36,590230,1964,8,14,83.7,93.0,75.0
37,590230,1964,6,12,78.0,86.0,75.0
38,590230,1964,6,30,77.4,91.0,75.0
39,590230,1964,1,16,51.4,54.0,48.0
40,590230,1964,1,17,48.6,52.0,45.0
41,590230,1964,3,7,61.6,66.0,54.0
42,590230,1964,3,24,54.6,59.0,50.0
43,590230,1964,3,25,59.3,66.0,52.0
44,590230,1964,3,31,72.7,81.0,64.0
45,590230,1964,4,3,77.7,90.0,68.0
46,590230,1964,4,4,80.6,99.0,72.0
47,590230,1964,4,17,79.7,88.0,75.0
48,590230,1964,4,18,79.0,86.0,73.0
49,590230,1964,5,1,70.3,75.0,61.0
50,590230,1964,5,16,82.3,88.0,77.0
51,590230,1964,6,26,83.0,90.0,77.0
52,590230,1964,7,20,88.7,97.0,82.0
53,590230,1964,8,6,82.6,93.0,77.0
54,590230,1964,8,7,86.4,97.0,77.0
55,590230,1964,8,26,83.6,95.0,77.0
56,590230,1964,8,27,88.4,99.0,77.0
57,590230,1964,9,3,81.6,90.0,73.0
58,590230,1964,9,9,81.4,93.0,73.0
59,590230,1964,10,8,72.0,79.0,68.0
60,590230,1964,1,2,48.6,54.0,45.0
61,590230,1964,1,3,50.3,55.0,45.0
