,stn,year,mo,da,temp,max,min
0,484550,1963,9,19,82.6,88.0,77.0
1,484550,1963,9,16,84.0,91.2,77.0
2,484550,1963,2,13,78.9,90.0,72.0
3,484550,1963,4,30,83.3,93.0,79.0
4,484550,1963,1,30,70.5,90.0,63.0
5,484550,1963,1,29,75.6,86.0,57.0
6,484550,1963,12,30,79.4,88.0,66.0
7,484550,1963,12,20,76.4,86.0,66.0
8,484550,1963,6,14,84.4,93.0,77.0
9,484550,1963,11,21,82.8,90.3,77.0
10,484550,1963,9,24,76.0,84.0,73.0
11,484550,1963,8,1,84.0,90.3,70.0
12,484550,1963,7,24,83.9,91.0,77.0
13,484550,1963,7,10,82.6,90.3,73.0
14,484550,1963,7,1,82.9,90.0,77.0
15,484550,1963,12,21,68.3,84.0,61.3
16,484550,1963,4,29,86.7,95.4,75.0
17,484550,1963,3,12,82.8,93.0,75.4
18,484550,1963,4,25,87.3,97.3,77.0
19,484550,1963,11,22,82.7,91.0,75.4
20,484550,1963,11,23,80.9,90.0,73.4
21,484550,1963,7,13,80.6,88.3,73.0
22,484550,1963,9,21,81.6,91.0,73.0
23,484550,1963,7,14,77.4,91.0,75.0
24,484550,1963,8,2,79.9,90.0,75.4
25,484550,1963,7,26,80.7,86.0,77.0
26,484550,1963,8,12,81.5,88.3,77.0
27,484550,1963,6,15,81.3,93.4,73.4
28,484550,1963,8,7,80.3,86.4,75.4
29,484550,1963,12,31,82.0,90.0,70.0
30,484550,1963,9,22,81.2,91.0,72.0
31,484550,1963,7,25,83.7,88.0,77.0
32,484550,1963,9,23,80.2,86.0,73.0
33,484550,1963,8,29,79.8,91.0,75.0
34,484550,1963,9,25,77.0,82.0,73.0
35,484550,1963,1,1,79.2,90.3,68.0
36,484550,1963,1,2,80.4,91.2,70.0
37,484550,1963,2,11,80.5,90.3,73.0
38,484550,1963,2,17,80.3,93.4,72.0
39,484550,1963,2,18,80.3,93.0,72.0
40,484550,1963,2,23,80.7,93.0,72.0
41,484550,1963,3,9,83.1,91.2,73.0
42,484550,1963,3,16,82.3,93.4,73.0
43,484550,1963,3,24,84.0,93.4,77.0
44,484550,1963,3,25,83.9,93.0,77.0
45,484550,1963,3,30,84.2,95.0,73.0
46,484550,1963,5,22,86.0,93.4,77.0
47,484550,1963,5,23,86.7,93.4,79.0
48,484550,1963,6,12,83.8,91.2,75.0
49,484550,1963,6,18,82.7,90.3,77.0
50,484550,1963,6,20,84.1,93.0,79.0
51,484550,1963,6,29,83.7,91.2,77.0
52,484550,1963,6,30,84.5,90.3,77.0
53,484550,1963,7,12,82.3,90.3,75.0
54,484550,1963,7,21,83.2,90.3,75.0
55,484550,1963,7,28,81.9,88.3,75.0
56,484550,1963,7,29,83.2,91.2,77.0
57,484550,1963,8,22,82.7,90.0,72.0
58,484550,1963,8,26,82.1,90.0,75.0
59,484550,1963,8,30,83.1,91.0,77.0
