,stn,year,mo,da,temp,max,min
0,722580,1969,1,1,27.3,42.1,21.0
1,722580,1969,1,2,42.7,50.0,39.9
2,722580,1969,1,4,29.3,37.0,23.0
3,722580,1969,1,5,35.9,55.0,28.0
4,722580,1969,1,6,47.0,63.0,37.0
5,722580,1969,1,7,51.1,66.9,42.1
6,722580,1969,1,8,64.1,87.1,55.0
7,722580,1969,1,9,42.9,57.0,34.0
8,722580,1969,1,10,33.2,37.9,28.9
9,722580,1969,1,11,35.7,46.9,27.0
10,722580,1969,1,12,42.2,54.0,36.0
11,722580,1969,1,13,47.9,60.1,41.0
12,722580,1969,1,14,55.4,62.1,53.1
13,722580,1969,1,15,56.8,61.0,53.1
14,722580,1969,1,17,64.3,75.0,59.0
15,722580,1969,1,18,50.1,73.0,43.0
16,722580,1969,1,21,62.1,71.1,57.9
17,722580,1969,1,22,56.7,79.0,44.1
18,722580,1969,1,24,32.1,46.9,21.9
19,722580,1969,1,25,36.3,52.0,30.9
20,722580,1969,1,27,61.9,75.9,53.1
21,722580,1969,1,28,68.9,75.0,66.0
22,722580,1969,2,2,52.5,66.0,46.9
23,722580,1969,2,3,44.0,55.0,32.0
24,722580,1969,2,4,45.6,60.1,35.1
25,722580,1969,2,5,51.7,59.0,48.9
26,722580,1969,2,6,59.5,72.0,54.0
27,722580,1969,2,7,61.8,82.0,52.0
28,722580,1969,2,8,54.9,79.0,39.9
29,722580,1969,2,9,45.0,57.9,36.0
30,722580,1969,2,10,52.1,71.1,39.9
31,722580,1969,2,11,57.5,69.1,46.9
32,722580,1969,2,12,53.5,66.9,39.9
33,722580,1969,2,16,38.6,42.1,36.0
34,722580,1969,2,18,39.6,51.1,30.9
35,722580,1969,2,19,44.1,48.9,39.0
36,722580,1969,2,22,47.5,55.9,41.0
37,722580,1969,2,23,48.6,60.1,41.0
38,722580,1969,2,24,51.4,64.9,42.1
39,722580,1969,2,25,54.1,73.9,45.0
40,722580,1969,2,26,59.7,69.1,52.0
41,722580,1969,2,27,64.1,72.0,60.1
42,722580,1969,2,28,51.7,62.1,41.0
43,722580,1969,3,1,49.7,59.0,41.0
44,722580,1969,3,4,41.2,54.0,30.9
45,722580,1969,3,6,44.9,52.0,42.1
46,722580,1969,3,7,47.7,59.0,39.0
47,722580,1969,3,9,34.0,45.0,25.0
48,722580,1969,3,10,36.7,43.0,28.9
49,722580,1969,3,11,36.5,45.0,27.0
50,722580,1969,3,12,44.5,55.9,37.0
51,722580,1969,3,13,44.2,55.0,36.0
52,722580,1969,3,14,49.7,54.0,45.0
53,722580,1969,3,19,65.4,82.0,55.0
54,722580,1969,3,20,63.1,79.0,51.1
55,722580,1969,3,21,59.3,70.0,48.9
56,722580,1969,3,22,60.4,69.1,54.0
57,722580,1969,3,24,51.0,61.0,45.0
58,722580,1969,3,25,46.5,57.9,37.9
59,722580,1969,3,26,46.9,59.0,37.0
60,722580,1969,3,27,55.1,68.0,45.0
61,722580,1969,3,28,63.9,78.1,55.0
62,722580,1969,3,31,48.7,64.0,45.0
63,722580,1969,4,1,65.0,80.1,55.9
64,722580,1969,4,2,70.5,77.0,64.0
65,722580,1969,4,3,72.4,78.1,64.0
66,722580,1969,4,5,65.9,73.0,57.0
67,722580,1969,4,6,56.8,71.1,44.1
68,722580,1969,4,7,64.8,79.0,55.0
69,722580,1969,4,9,75.7,84.0,71.1
70,722580,1969,4,10,72.5,82.0,57.0
71,722580,1969,4,11,67.8,79.0,60.1
72,722580,1969,4,14,61.0,73.0,55.0
73,722580,1969,4,15,68.0,80.1,60.1
74,722580,1969,4,16,71.5,80.1,63.0
75,722580,1969,4,18,60.2,71.1,53.1
76,722580,1969,4,19,60.9,71.1,46.9
77,722580,1969,4,20,64.2,73.0,57.9
78,722580,1969,4,21,67.3,82.0,55.9
79,722580,1969,4,22,74.2,84.9,62.1
80,722580,1969,4,23,74.3,84.0,63.0
81,722580,1969,4,24,63.3,73.0,55.0
82,722580,1969,4,25,67.8,78.1,61.0
83,722580,1969,4,28,60.0,70.0,48.9
84,722580,1969,4,29,61.5,75.0,51.1
85,722580,1969,4,30,67.1,75.0,55.9
86,722580,1969,5,1,69.4,78.1,60.1
87,722580,1969,5,2,70.5,79.0,62.1
88,722580,1969,5,3,72.5,79.0,66.0
89,722580,1969,5,4,70.0,75.0,64.9
90,722580,1969,5,9,60.7,73.9,50.0
91,722580,1969,5,10,69.5,84.9,59.0
92,722580,1969,5,11,69.3,81.0,57.0
93,722580,1969,5,12,74.2,81.0,64.9
94,722580,1969,5,13,71.7,81.0,61.0
95,722580,1969,5,15,71.5,82.0,64.9
96,722580,1969,5,16,74.7,80.1,69.1
97,722580,1969,5,19,68.4,84.0,59.0
98,722580,1969,5,20,77.2,84.9,68.0
99,722580,1969,5,21,79.4,88.0,71.1
100,722580,1969,5,22,80.6,89.1,69.1
101,722580,1969,5,23,78.1,87.1,66.9
102,722580,1969,5,24,78.6,89.1,69.1
103,722580,1969,5,25,80.4,88.0,70.0
104,722580,1969,5,27,75.4,88.0,66.9
