,stn,year,mo,da,temp,max,min
0,509490,1962,1,15,9.7,21.0,-11.0
1,509490,1962,11,13,42.7,50.0,21.0
2,509490,1962,1,10,12.7,28.0,-2.0
3,509490,1962,1,1,-7.3,7.0,-13.0
4,509490,1962,1,5,-2.3,9.0,-11.0
5,509490,1962,1,20,6.7,19.0,-8.0
6,509490,1962,1,21,-1.1,14.0,-11.0
7,509490,1962,1,22,1.7,14.0,-8.0
8,509490,1962,1,28,7.4,21.0,-6.0
9,509490,1962,3,17,17.7,30.0,3.0
10,509490,1962,5,13,61.3,72.0,39.0
11,509490,1962,8,21,77.4,86.0,63.0
12,509490,1962,11,23,9.7,21.0,-2.0
13,509490,1962,11,22,4.9,16.0,-9.0
14,509490,1962,11,24,9.3,25.0,-2.0
15,509490,1962,5,15,55.9,64.0,45.0
16,509490,1962,7,25,78.0,84.0,72.0
17,509490,1962,1,3,11.6,25.0,-4.0
18,509490,1962,3,8,31.3,46.0,12.0
19,509490,1962,2,19,14.6,23.0,-2.0
20,509490,1962,4,9,39.5,48.0,30.0
21,509490,1962,4,10,42.1,54.0,28.0
22,509490,1962,5,10,56.0,75.0,37.0
23,509490,1962,5,27,59.6,72.0,37.0
24,509490,1962,6,8,63.4,73.0,50.0
25,509490,1962,6,29,81.0,91.0,64.0
26,509490,1962,7,3,82.4,95.0,70.0
27,509490,1962,9,3,66.1,75.0,57.0
28,509490,1962,11,1,34.2,45.0,23.0
29,509490,1962,12,30,-5.9,3.0,-11.0
30,509490,1962,2,24,8.8,23.0,-6.0
31,509490,1962,10,13,33.6,41.0,19.0
32,509490,1962,3,16,15.3,27.0,0.0
33,509490,1962,4,3,18.1,30.0,5.0
34,509490,1962,5,17,58.7,68.0,45.0
35,509490,1962,6,5,57.1,68.0,43.0
36,509490,1962,6,14,68.4,79.0,46.0
37,509490,1962,6,23,72.7,84.0,63.0
38,509490,1962,7,15,77.5,88.0,70.0
39,509490,1962,8,11,81.3,93.0,66.0
40,509490,1962,1,2,4.1,18.0,-15.0
41,509490,1962,1,6,9.6,23.0,-11.0
42,509490,1962,1,7,14.2,30.0,3.0
43,509490,1962,1,9,9.0,23.0,-4.0
44,509490,1962,1,12,8.5,25.0,-2.0
45,509490,1962,1,13,2.6,16.0,-4.0
46,509490,1962,1,14,-0.9,12.0,-9.0
47,509490,1962,1,16,7.0,25.0,-6.0
48,509490,1962,1,19,3.9,21.0,-11.0
49,509490,1962,1,23,5.9,18.0,-8.0
50,509490,1962,1,24,4.6,21.0,-6.0
51,509490,1962,1,25,5.1,18.0,-8.0
52,509490,1962,1,26,4.3,14.0,-6.0
53,509490,1962,1,27,5.9,21.0,-8.0
54,509490,1962,1,31,3.6,21.0,-15.0
55,509490,1962,2,1,9.2,30.0,-9.0
56,509490,1962,2,2,13.4,28.0,-6.0
57,509490,1962,2,3,12.6,30.0,-4.0
58,509490,1962,2,5,10.0,23.0,0.0
59,509490,1962,2,6,18.1,34.0,-6.0
60,509490,1962,2,7,22.4,36.0,3.0
61,509490,1962,2,9,21.9,36.0,7.0
62,509490,1962,2,13,8.4,19.0,-9.0
63,509490,1962,2,14,6.0,16.0,-2.0
64,509490,1962,2,15,12.0,27.0,-4.0
65,509490,1962,2,16,16.0,30.0,-4.0
66,509490,1962,2,17,14.1,27.0,1.0
67,509490,1962,2,18,14.1,27.0,1.0
68,509490,1962,2,21,13.5,30.0,-8.0
69,509490,1962,2,22,16.0,30.0,0.0
70,509490,1962,2,25,11.3,23.0,-6.0
71,509490,1962,2,26,12.2,25.0,0.0
72,509490,1962,2,27,15.9,30.0,-2.0
73,509490,1962,2,28,14.2,30.0,3.0
74,509490,1962,3,1,16.2,30.0,0.0
75,509490,1962,3,2,24.8,39.0,3.0
76,509490,1962,3,3,25.5,41.0,10.0
77,509490,1962,3,4,26.0,37.0,7.0
78,509490,1962,3,7,19.8,27.0,3.0
79,509490,1962,3,10,18.1,25.0,5.0
80,509490,1962,3,11,20.2,28.0,10.0
81,509490,1962,3,12,19.0,30.0,9.0
82,509490,1962,3,13,23.6,36.0,9.0
83,509490,1962,3,18,19.2,34.0,7.0
84,509490,1962,3,19,24.4,39.0,5.0
85,509490,1962,3,20,31.8,43.0,9.0
86,509490,1962,3,21,31.4,43.0,19.0
87,509490,1962,3,23,24.9,37.0,9.0
88,509490,1962,3,24,24.1,37.0,9.0
89,509490,1962,3,26,23.2,36.0,3.0
90,509490,1962,3,27,27.1,39.0,7.0
91,509490,1962,3,29,28.2,39.0,5.0
92,509490,1962,3,30,45.1,55.0,23.0
93,509490,1962,4,4,27.7,36.0,3.0
94,509490,1962,4,5,43.0,50.0,23.0
95,509490,1962,4,6,45.7,54.0,37.0
96,509490,1962,4,8,38.8,48.0,28.0
97,509490,1962,4,11,41.6,54.0,27.0
98,509490,1962,4,12,40.0,52.0,28.0
99,509490,1962,4,14,49.6,63.0,27.0
100,509490,1962,4,15,58.5,68.0,39.0
101,509490,1962,4,17,32.0,41.0,19.0
102,509490,1962,4,18,45.6,57.0,21.0
103,509490,1962,4,19,58.8,75.0,36.0
104,509490,1962,4,21,64.7,81.0,36.0
105,509490,1962,4,23,44.4,57.0,28.0
106,509490,1962,4,24,51.1,68.0,28.0
107,509490,1962,4,25,57.5,75.0,34.0
108,509490,1962,4,27,44.0,55.0,30.0
109,509490,1962,4,28,50.9,66.0,27.0
110,509490,1962,4,29,54.7,66.0,34.0
111,509490,1962,5,5,49.9,63.0,36.0
112,509490,1962,5,6,51.9,63.0,36.0
113,509490,1962,5,7,56.8,64.0,37.0
114,509490,1962,5,11,53.7,64.0,43.0
115,509490,1962,5,23,60.1,72.0,48.0
116,509490,1962,5,24,69.6,81.0,48.0
