,stn,year,mo,da,temp,max,min
0,164290,1967,2,7,52.9,61.0,48.0
1,164290,1967,3,14,54.1,59.0,50.0
2,164290,1967,5,20,62.1,68.0,54.0
3,164290,1967,11,26,57.8,66.0,52.0
4,164290,1967,3,20,52.2,59.0,46.0
5,164290,1967,4,1,53.7,64.0,50.0
6,164290,1967,4,14,60.0,64.0,54.0
7,164290,1967,6,20,67.3,73.0,64.0
8,164290,1967,9,10,71.4,75.0,66.0
9,164290,1967,10,24,69.1,77.0,64.0
10,164290,1967,11,2,62.1,68.0,54.0
11,164290,1967,11,12,62.0,64.0,59.0
12,164290,1967,1,20,47.8,59.0,41.0
13,164290,1967,1,22,49.2,59.0,43.0
14,164290,1967,2,18,55.8,61.0,50.0
15,164290,1967,4,6,55.8,63.0,46.0
16,164290,1967,5,8,59.4,75.0,48.0
17,164290,1967,4,5,54.5,61.0,48.0
18,164290,1967,4,13,57.5,72.0,48.0
19,164290,1967,4,23,56.7,61.0,50.0
20,164290,1967,5,11,61.5,72.0,52.0
21,164290,1967,5,17,64.7,68.0,59.0
22,164290,1967,6,3,65.2,68.0,59.0
23,164290,1967,10,5,71.7,79.0,68.0
24,164290,1967,1,13,48.0,54.0,45.0
25,164290,1967,1,19,48.4,57.0,39.0
26,164290,1967,1,25,55.7,61.0,46.0
27,164290,1967,2,5,52.7,61.0,46.0
28,164290,1967,2,12,42.7,50.0,36.0
29,164290,1967,2,21,57.3,63.0,54.0
30,164290,1967,2,22,56.9,61.0,54.0
31,164290,1967,2,23,54.4,63.0,46.0
32,164290,1967,2,25,54.0,61.0,45.0
33,164290,1967,2,26,58.3,66.0,52.0
34,164290,1967,2,28,53.4,63.0,46.0
35,164290,1967,3,3,54.1,61.0,43.0
36,164290,1967,3,6,53.7,61.0,46.0
37,164290,1967,3,10,57.7,68.0,54.0
38,164290,1967,3,16,51.6,59.0,43.0
39,164290,1967,3,27,55.4,61.0,46.0
40,164290,1967,3,28,58.2,70.0,54.0
41,164290,1967,4,11,59.3,70.0,48.0
42,164290,1967,4,12,59.3,72.0,50.0
43,164290,1967,4,20,59.8,70.0,48.0
44,164290,1967,4,22,56.9,68.0,52.0
45,164290,1967,4,26,54.3,61.0,45.0
46,164290,1967,5,7,62.7,72.0,54.0
47,164290,1967,5,10,65.3,77.0,55.0
48,164290,1967,5,18,63.0,72.0,55.0
49,164290,1967,5,23,64.5,75.0,50.0
50,164290,1967,6,17,73.4,86.0,61.0
51,164290,1967,7,8,75.4,82.0,72.0
52,164290,1967,7,25,79.9,97.0,66.0
53,164290,1967,8,2,78.9,91.0,70.0
54,164290,1967,8,8,80.0,90.0,72.0
55,164290,1967,8,16,77.4,88.0,66.0
56,164290,1967,8,17,78.9,90.0,66.0
57,164290,1967,8,25,78.6,90.0,70.0
58,164290,1967,9,5,73.9,75.0,70.0
59,164290,1967,9,7,74.0,81.0,64.0
60,164290,1967,10,1,69.0,81.0,59.0
61,164290,1967,10,3,73.4,84.0,70.0
62,164290,1967,10,6,70.4,73.0,66.0
63,164290,1967,10,12,69.1,79.0,57.0
64,164290,1967,10,22,66.0,77.0,57.0
65,164290,1967,10,27,68.4,73.0,64.0
66,164290,1967,11,8,70.7,75.0,63.0
67,164290,1967,1,1,51.3,59.0,45.0
68,164290,1967,1,2,52.4,59.0,45.0
69,164290,1967,1,4,55.6,61.0,54.0
70,164290,1967,1,10,51.4,55.0,48.0
71,164290,1967,1,14,49.4,54.0,45.0
72,164290,1967,1,15,47.0,57.0,39.0
73,164290,1967,1,16,47.5,55.0,36.0
74,164290,1967,1,21,53.2,61.0,48.0
75,164290,1967,1,26,53.0,59.0,48.0
76,164290,1967,1,27,51.5,59.0,41.0
77,164290,1967,1,28,53.5,61.0,46.0
78,164290,1967,1,30,52.0,63.0,45.0
79,164290,1967,2,1,53.6,63.0,46.0
80,164290,1967,2,2,52.2,63.0,48.0
81,164290,1967,2,3,50.5,61.0,43.0
82,164290,1967,2,4,50.0,61.0,39.0
83,164290,1967,2,11,43.4,48.0,37.0
84,164290,1967,2,13,44.9,55.0,36.0
85,164290,1967,2,19,55.6,59.0,52.0
86,164290,1967,2,20,54.9,61.0,48.0
87,164290,1967,3,2,57.5,63.0,54.0
88,164290,1967,3,4,55.2,63.0,46.0
89,164290,1967,3,5,54.0,64.0,45.0
90,164290,1967,3,7,55.1,63.0,46.0
91,164290,1967,3,8,57.5,63.0,54.0
92,164290,1967,3,9,57.8,63.0,52.0
93,164290,1967,3,11,55.6,63.0,48.0
94,164290,1967,3,12,55.1,61.0,48.0
95,164290,1967,3,13,56.1,63.0,48.0
96,164290,1967,3,15,51.1,55.0,43.0
97,164290,1967,3,17,51.0,61.0,41.0
98,164290,1967,3,21,50.4,57.0,43.0
99,164290,1967,3,22,53.2,59.0,48.0
100,164290,1967,3,24,56.1,61.0,50.0
101,164290,1967,3,25,55.7,63.0,50.0
102,164290,1967,3,26,54.4,63.0,48.0
103,164290,1967,3,29,59.4,70.0,54.0
104,164290,1967,3,30,57.4,64.0,52.0
105,164290,1967,3,31,55.8,61.0,54.0
106,164290,1967,4,2,52.7,59.0,48.0
107,164290,1967,4,4,53.8,61.0,45.0
108,164290,1967,4,7,61.6,72.0,50.0
109,164290,1967,4,8,69.5,79.0,64.0
110,164290,1967,4,15,59.4,64.0,57.0
111,164290,1967,4,16,59.0,68.0,50.0
